OK,PK,LN,SK,DT
877874,898159,83214,720342,777046
223996,886660,29163,260030,405995
958309,976834,142968,127611,394060
43164,900973,821578,837462,635645
371281,281274,917371,229969,577023
554575,577253,340033,79916,199491
706328,372880,867170,237474,255414
764940,833340,63936,232462,705056
184882,822971,363472,827725,230133
729919,233430,240311,810824,565107
894213,957799,835612,974605,216291
924640,783639,866019,110602,549233
590733,462865,174293,502925,441768
435957,193563,166514,919033,858445
31896,466275,765638,586478,786931
186341,77024,789858,565037,725528
733598,915471,993190,629452,646305
44132,44071,949823,348744,875169
865346,382137,426991,480385,609844
253397,257620,590925,384116,474400
38118,529263,315670,842724,539641
764395,835346,917221,11746,671480
274997,464343,84919,929859,605447
931954,179551,584539,903971,600592
570213,343201,566598,601597,94269
907491,976910,253706,854583,57038
478770,998884,522494,896657,834688
600655,42494,387695,328813,756600
802883,171639,381895,683573,54596
817454,14873,190431,779941,772719
310616,824718,618451,705393,197549
22639,703526,393766,751339,258587
849981,584380,10656,942108,996697
609563,864988,956782,25475,377086
557956,758454,601828,739832,944785
987144,877711,980700,277993,751678
366607,720134,670751,144102,241559
114903,130106,823695,501980,281085
844385,843675,600136,493881,895176
932114,23059,436016,342092,646580
887737,222780,721995,881903,866379
642443,136776,662097,855260,987453
542716,608298,366507,323814,418634
172684,609707,530119,428815,573956
813361,436898,954778,229560,451916
154043,229801,409793,692614,701906
762857,687720,407446,892134,440685
45823,941613,931425,527927,725648
429787,686529,332862,431095,358949
554168,897685,64239,398155,700164
461287,972054,761179,395972,381211
136201,192616,511581,301551,62245
331514,492088,919678,519534,294710
886030,97872,182699,978494,107938
674432,44838,156034,757454,569612
648537,498156,907034,703691,25558
249180,331724,689199,956744,303706
712466,285978,436180,671200,695567
646183,238948,712567,882613,567058
199615,632051,869411,292981,896895
136747,126230,192004,22712,282752
626408,434646,542639,739579,266433
681150,354214,46678,665409,444512
300731,579314,811815,518366,206884
226813,850787,323703,297871,238841
924519,162887,972735,118955,260805
144262,15560,219180,854395,442541
91888,263233,135585,141175,984451
854638,695760,13008,932536,788586
647647,991696,875754,780313,856284
340927,418832,251872,103660,421595
931937,170635,698304,753814,477263
67967,228031,429247,81356,36469
125136,907031,854607,571795,758029
482774,138660,133877,346697,355964
65899,351601,368336,671482,716241
867450,147529,333537,825662,974585
765355,492200,226589,950877,704968
422550,283541,948189,54114,842921
275202,457014,296126,453535,69377
253721,789992,732738,690376,834374
84245,206464,926115,965926,575628
950884,700714,418448,382752,636412
784143,159679,745033,557034,860980
424925,49876,965668,173559,653552
241013,323118,469121,409929,802864
970560,322346,868166,507592,715440
131462,128535,790855,705009,245514
239921,428134,578178,65455,299980
478836,634820,756965,551902,481953
811424,812691,495393,509019,116416
241651,451741,470015,866115,363027
628749,734362,601333,939117,780814
18404,174928,60927,173485,849018
288000,355223,574465,280683,88181
221157,749022,870023,167763,851572
799954,839901,805285,950428,254321
500194,313621,211416,816786,662303
878300,118812,366887,735084,253062
167630,54030,613003,390345,493649
608168,649486,179657,167203,286568
64373,141950,757319,596201,744809
905716,139656,238831,401985,824714
319444,572728,11038,952080,434690
77164,531923,903076,462186,501203
472617,760629,329548,409816,335452
519468,793937,833639,179353,219759
118053,806085,167052,327739,364393
248913,490879,924006,254815,678987
265893,629341,551564,809401,106111
332189,177766,84400,440142,50246
956003,527348,731957,193860,81335
729425,725978,582966,816967,38394
577378,892589,28345,299682,427973
258634,976558,410003,78819,188213
801236,579889,906082,272965,271772
382920,168012,398542,936826,608347
147579,964463,772920,51737,326168
443446,486058,665365,694932,128828
969182,665384,17848,674468,181673
853219,510351,975746,46317,822900
303179,621980,450747,321663,51330
680195,264723,625403,68650,465483
90169,69521,716458,62686,442162
872733,890908,495530,305158,335404
267030,334386,450797,896394,86521
972320,218792,259967,227945,790236
972244,637173,534222,152465,133135
739890,179104,495608,77591,471875
105785,674028,619955,459667,618683
15568,641271,282517,934613,449009
447384,237971,440009,376453,796406
538686,957842,793018,970451,507260
683008,534515,199887,891090,650352
410385,872582,942880,432273,754087
619206,660761,191536,114548,695708
296475,595604,360744,377184,931979
966036,529942,443203,330910,631916
500502,842632,175168,250789,664439
983794,984951,472824,362061,268561
22195,570247,906965,679114,76102
70813,682507,54236,637455,351091
625332,795363,338715,518382,512031
187121,745561,695260,198256,596052
184714,238748,875149,829091,198977
551722,176659,710891,980600,919305
324374,477442,350800,547301,885162
66698,832732,595505,468742,980972
523997,120994,86818,244859,728034
105653,239464,204287,971253,649855
50953,213903,74955,484575,294365
600239,217595,88618,387323,454877
153789,139923,756292,731823,575483
597904,980018,702903,304125,707250
992233,987525,455809,872725,173819
798785,390799,972206,973879,301230
766798,671458,511213,338717,463512
604512,351124,468946,300840,855397
938923,68390,393329,650574,45561
421191,298349,796594,484748,591713
433551,273086,826330,271506,588054
266132,955782,303694,778502,437273
736207,716728,962018,167714,986088
592949,625575,522470,490867,219675
521081,298461,115721,540719,508400
85614,143890,561409,337018,457178
676530,154991,323749,155362,336410
914757,818932,883947,250028,344848
92332,135753,10162,28460,508482
697603,53244,95198,476521,399803
951414,575920,710017,766473,790000
519096,567199,749852,99193,914490
254073,160351,669827,931761,489422
472211,991083,386074,781240,82403
984942,322203,503176,490658,701605
830540,54255,448410,100369,251674
334791,569283,597846,351843,991023
102246,319234,75003,836830,811821
456363,241408,506924,350414,758552
928173,769026,68275,241898,645636
486618,35854,790111,160765,87019
783735,396771,218633,617261,998407
984343,276251,728363,738707,361135
369164,853789,905752,462230,808891
970866,21986,532932,780370,824921
171625,509356,780740,595408,164047
540986,988523,694534,203893,520104
59805,886372,622765,521213,514558
819121,734759,205148,859631,287656
949722,44646,508026,730222,662027
181512,350140,503135,889545,468371
299164,334102,125573,926881,344944
244347,459391,580308,182273,580704
777702,919221,553905,138442,276873
223138,829546,314136,291373,118694
102408,670461,340572,300962,742956
691258,240506,632440,297775,389868
363367,68004,404463,806843,546392
999231,592001,61252,547341,551372
241961,129090,718077,69287,191479
879735,67703,587476,183269,489045
453653,452697,801121,366886,644577
524019,725782,834216,560315,304191
563919,747967,66024,657933,504757
960617,662535,166228,261201,314721
88862,811265,151479,530608,215733
544031,584837,196091,26639,48040
195791,636830,445465,41386,999348
807171,15469,466723,767414,863889
321373,181651,589699,928199,162974
979803,37539,793430,385539,21928
372321,189693,674161,973827,514414
852643,348027,668826,425935,373658
853138,687403,671209,396275,782232
336108,734706,437738,134279,364903
555304,90287,653628,755507,445860
752418,245495,229768,845241,244252
948498,404079,318563,443955,228026
173691,29592,871392,262414,520071
844723,253204,956922,779799,656908
470678,549966,867455,705394,562403
887835,733414,466132,388616,944789
320494,208252,631011,308243,31051
783651,318709,891470,492252,386428
684405,303171,707928,779399,135172
437104,439585,510153,442080,266030
24294,75443,13087,32758,282062
740503,444911,928321,861983,775536
585752,513056,809630,480648,262168
350798,471597,145381,699042,957681
142303,739592,482124,598165,789965
237634,279258,304762,768836,972241
371888,100838,459774,48250,557293
509753,660178,136867,401774,969552
611385,421102,282656,674739,346400
46435,331973,834267,765152,526894
473882,704467,91655,726492,772561
686802,432129,438839,215602,557158
547574,125062,501029,230012,794122
101167,315816,453042,906641,335095
390009,28748,456559,644002,971644
396761,211559,948443,295643,310755
795550,311348,649306,206898,281689
84021,37271,188932,15801,237773
314029,237440,977476,469723,731362
509939,18345,637479,640100,582933
40697,191290,535107,479219,380527
889177,609736,593398,896542,493041
814451,776750,943708,901937,687207
965668,512499,330953,139086,621201
289291,683546,970912,464133,971947
87322,542791,297560,208967,539992
106051,957260,175546,550333,859895
206782,181108,184222,770825,960179
371076,58531,448461,156744,308901
576415,44121,268675,652158,523983
300074,693531,383298,421212,997755
186145,438307,205184,623791,123170
357657,895519,713496,633366,566690
705473,977928,667178,618698,444733
454567,482866,936383,870000,572140
470620,752602,700999,251698,96277
118348,939924,414344,599479,430500
641142,352830,666757,294049,319470
398245,355843,987006,388766,988231
125283,440192,641229,293539,297992
38152,228063,689053,267017,377088
678758,128672,310069,94265,72721
730495,168894,836627,856026,28046
75869,346610,608389,825513,754041
582788,664727,375170,302494,712279
23217,468341,190909,888053,116015
463809,264017,326258,82837,842257
247868,721540,185014,123439,446361
859564,955080,418395,385459,459666
602279,555984,683368,593819,323363
471367,292313,353229,908129,976056
663308,873126,599508,736436,845487
78030,147538,480853,54804,163614
811299,79602,668664,111731,799153
378651,737525,741897,271386,993527
276669,385389,984161,983461,216882
61534,823528,792638,147568,802039
270586,908299,562211,98805,429074
197932,821072,13962,416861,67440
486955,898078,398728,694928,195124
865736,259931,826578,724444,493531
16300,923732,473752,448893,72037
570598,931485,306069,807770,993806
399311,244269,210778,576739,920528
786245,43436,980479,893501,907365
694374,484606,451389,336390,195730
131210,416842,430765,113187,536295
235337,448686,35727,398549,99882
312757,946616,327802,515100,76870
333552,947461,473292,943798,989228
366524,562870,377170,927494,26934
166062,107276,322873,792468,128573
902167,491418,920512,523587,487299
246132,972519,896359,357694,381631
116664,157541,485135,424197,866518
555190,967489,633738,561634,569111
726950,498508,432449,326953,678338
305538,414888,596365,885005,951083
240039,788444,457840,851472,35332
890820,772590,617504,906569,71130
681368,591319,870558,18939,210968
839392,840884,888781,938212,787526
473366,818869,21387,726976,825512
465884,622857,90901,278131,305688
258626,73496,463935,986817,263935
593611,946509,514846,54461,981113
671338,206915,458948,685932,798047
659573,960727,260487,523112,302111
383389,757827,25937,132183,985464
671293,687943,324472,301238,173417
482743,873387,531566,652986,711166
211855,320419,736518,723476,145086
92693,206216,695448,666877,700509
852043,746637,345534,701690,682546
11688,769813,573605,359507,624011
425267,179249,263205,442998,493456
615800,709134,636501,566784,794374
207099,551006,578750,937298,20404
417515,259914,947039,279907,75934
339312,560198,984889,211187,16979
93036,171878,665127,811042,741101
454274,940196,800225,982930,614235
974486,360070,535997,673534,103017
369446,237280,229275,211681,904434
187947,669755,423188,352143,742912
402581,866839,145019,422712,560615
999371,10485,703042,869649,517480
477040,487755,562561,744255,418742
836544,326897,876403,471452,530039
91990,823257,331152,233205,288674
807747,331002,52246,61658,535772
375004,640278,446056,143075,881346
96506,244849,154432,594628,934750
692454,947618,776801,302072,743228
338839,938364,457025,883926,797676
781312,456104,38491,560232,560768
463944,106582,417303,241374,798492
575392,697838,220584,690599,253940
93214,528105,307430,895583,780945
254213,304725,385135,730567,892106
179776,657057,315511,590087,531900
492061,619481,431721,999056,786585
241408,511285,544377,727461,285928
192782,385449,35119,493738,80837
439646,511077,803289,374757,353131
341708,253971,186945,892005,380764
606362,429272,88055,413463,140581
807012,748348,135176,133537,811755
857781,861854,317821,86001,606814
178778,213911,748117,327986,342960
930822,507244,937215,343575,276477
210185,553074,547129,859549,889593
874976,336317,666972,638111,127280
608633,201862,908023,572181,39997
301522,325664,949546,539353,778936
94368,760831,955781,736192,826469
478987,358826,33012,930951,681919
121257,360771,118895,552775,736577
860996,766902,725374,149834,653687
565622,778391,20207,433525,808676
468805,395174,41310,755028,136061
803482,707490,973008,850934,296044
187523,383259,23209,492245,916174
927179,151695,643248,618093,155625
899930,875119,820996,253064,523259
927317,326699,186882,825350,924830
514846,576422,344274,151811,848420
763335,352893,567650,93677,471285
600219,170392,380002,841705,960236
923172,726567,825172,726199,958719
190750,82609,322973,674273,425477
347080,213395,949288,596954,895335
242031,809244,341208,150590,232322
611291,889790,536256,172510,240176
714226,341207,866619,480444,652341
289089,896492,509235,900648,255621
817671,70570,231013,18001,683766
515572,648712,665915,435538,241171
267197,357809,513214,152451,188613
97368,550316,317453,33002,409175
180080,641409,705808,541809,829509
511245,442066,314286,699770,316456
990776,523918,179611,111013,251498
833462,244061,451691,946571,211314
740070,20154,216163,752448,390417
696830,505530,252580,643978,713446
964205,408405,360892,663603,337291
849249,63273,861875,359950,780965
834043,609963,927436,783478,763561
230025,563296,453531,38857,546835
789502,89534,948214,187756,826914
168871,590215,579345,695857,332210
580398,164184,974259,242430,349307
145737,865790,949982,187184,740579
422344,97513,993616,142257,46323
23988,695723,954587,18126,784389
148511,428126,819836,624949,121054
815740,493052,338426,753367,444455
742047,299079,76161,594928,82329
422165,572345,262605,267486,899213
584618,523375,261161,597700,385430
306414,419357,700817,284171,275468
734832,46444,194453,304957,236691
262462,790138,304829,98246,497145
685755,713306,193215,889586,377583
207169,515685,248659,165828,838689
152700,562044,24705,22452,324099
374783,591866,570229,981427,937554
242004,364407,101513,30619,631905
523995,322410,650179,920379,81802
559557,667615,757959,19544,31692
320896,244715,374707,282368,528877
757859,328256,692928,341171,180938
890571,991996,488117,32285,679418
339620,24195,52010,278136,124938
502421,83057,125814,185410,124344
370680,851436,189944,529332,860712
351785,99460,419450,379214,829178
518419,629873,572417,706387,905824
50856,831966,869431,757008,656586
963200,286454,933186,459945,808270
580393,432463,658914,182506,629693
587796,216737,391474,360495,817726
998690,345175,434529,536799,576050
646168,418587,271320,391190,628122
158944,662904,757441,401957,390096
993872,328729,10198,404090,706155
462404,985954,727760,606262,543029
515043,552012,202912,589342,506748
466865,167407,290519,735428,205750
786586,14077,106346,77665,47903
154069,628089,748794,259315,802253
636029,396193,706782,637991,767559
670330,428678,824386,14944,631349
585915,41644,542474,858145,745796
482767,423907,217442,124492,275742
298668,407624,168198,683119,109215
641690,979843,255949,159424,537491
382051,561229,867908,563726,881621
20156,662671,219340,137090,540485
739407,204463,303015,742933,213283
99041,380755,390405,725623,536647
874639,419347,315952,617829,45810
271339,790388,710215,501073,943881
56068,514737,601003,862896,672150
565619,728168,731362,20965,932947
970913,845221,254269,27749,888047
239404,276570,441122,942359,863257
290320,359005,363617,205447,640141
690173,161480,703180,875089,820756
306568,995189,489944,210084,762165
757284,636219,376966,898154,999191
425966,779141,783573,323547,482334
266103,242870,412804,622891,384170
998663,784082,801437,667213,141902
735546,408963,77334,324651,434188
466059,781128,600296,845089,706747
690040,536664,373541,951843,251087
771806,59735,56615,146483,93824
346571,935966,936655,620972,229039
686691,231202,158120,76932,514492
731549,216583,584628,535585,163953
173405,211462,502766,340540,417291
573568,561798,37281,959903,673115
272153,854339,451972,510897,844369
491964,771778,682310,894849,191096
318766,67464,679716,949208,134075
596805,120786,261760,643011,729457
404742,474418,235232,106071,324116
982473,143493,673039,24688,367882
704358,832147,388712,130383,15066
271807,618908,472921,878496,591642
283913,192939,781488,479296,500203
805955,918122,998884,845258,112760
262586,380307,821594,40942,389643
433649,39445,746439,240878,844904
289872,699212,207551,556570,781713
747173,912893,217905,913957,656958
99447,935690,978480,399343,944400
616096,990067,837752,409265,44552
912842,882352,390634,71652,487344
468006,113785,850354,987888,899824
319475,660481,186640,503151,495959
547406,754919,836040,844503,664457
997220,334058,728486,799162,807363
188598,898780,670966,430084,878599
949568,735692,873884,710705,621800
413892,89159,95818,269811,850951
847682,239931,572594,927786,513513
741316,351452,674027,157350,332561
433487,675601,865574,969652,633346
884962,761861,536700,136760,776746
879433,195276,666826,179876,588991
505581,337147,191482,203571,980929
238186,767351,999776,971990,125909
239129,373263,481442,634112,90035
187837,11595,238845,574451,745586
590269,715902,493025,338455,277831
99484,94937,205035,782960,771743
560819,588503,766273,530791,895416
462096,643414,892240,566052,477396
488969,622394,730812,973999,744324
173921,41397,788854,656756,854495
660834,404866,492121,987825,27254
449618,436487,23048,951415,67619
23062,913107,115190,838971,43551
519934,124223,644602,258126,475544
15808,588797,119103,968819,195212
857800,709605,450500,318423,409272
179652,33634,155963,727563,80246
336618,428292,86714,90696,383306
39390,115154,953816,278911,369932
404759,402610,709760,838650,399199
464603,536370,798843,216688,712662
497265,700998,559931,108158,709032
392958,464593,183835,308441,508771
92041,417364,674433,334078,613410
422002,207701,166359,996460,821649
287438,270629,193301,764181,622657
375987,134528,120484,145018,308602
587895,800744,793702,133966,268472
476638,130048,231211,743715,257268
645464,388812,162126,599321,844056
817450,95127,909553,337602,389922
266765,612756,27401,178073,579292
564420,594430,649180,414782,480373
171775,308996,361382,830816,565900
305022,255261,851266,863352,715232
527727,687706,434097,148384,210194
481891,160933,713178,381463,350876
122041,860719,975819,381471,576639
205959,579586,843182,12640,770853
758616,375356,559767,97744,691678
161720,371818,89376,257052,591001
597133,311051,937115,780417,580382
382949,868974,677622,173086,621624
338467,904447,582446,930729,398808
189107,785049,264984,475810,858522
983692,774176,187721,660686,325420
351607,700509,599026,223085,930139
60709,529656,682336,340227,598606
886028,855880,190595,842311,426292
225845,440838,768010,305361,379902
645365,356939,586401,140030,25427
480694,479476,789901,952838,251518
839894,332993,935268,601158,138188
895992,233089,140472,544827,256085
62293,600103,974447,613523,479157
644313,347929,417124,161336,869415
418582,376487,241051,905005,421669
899124,54957,463033,447536,422755
219071,482882,384097,127173,477974
255297,289032,258681,299627,107679
944352,190408,334080,525937,504008
750288,270688,627180,325873,96102
53267,404342,578028,857401,26061
62836,801469,407747,564073,62119
251923,445336,894075,562496,413871
276472,780493,530861,568837,352449
597439,283340,650631,524975,961310
527516,24666,910900,697128,736258
232737,626645,152898,294804,459707
665329,352456,327115,178771,779377
902081,946150,650172,445833,562542
962182,308784,791957,117235,721525
319603,442193,227508,636268,588429
242568,299506,427474,488404,490715
247817,521106,551036,435615,434751
919455,111005,148657,285034,339115
592927,319162,68393,496589,261121
861887,117696,946594,265189,865978
221516,431974,864135,986627,964765
673643,94980,742134,158888,247326
623889,698254,955491,408307,505286
555680,386209,833719,711151,146470
196071,218178,626489,802356,785571
400787,270771,599501,747508,727514
75023,705777,314032,542072,732292
761207,393746,619306,85899,964266
898670,190464,261828,576996,907733
432459,554745,621306,433108,871314
731813,168425,331477,962011,590188
290630,426276,110066,126371,164479
725401,954344,780327,319454,340282
181970,43932,539840,919370,528902
375487,353415,216723,55718,494206
617362,72982,341482,576252,946940
263045,858588,853680,456349,499923
292583,604213,552680,836034,211693
987055,871822,558670,215627,992572
809331,466357,81361,580377,308648
527063,564005,888305,838119,899466
769944,926304,142638,352579,302331
804781,374448,845094,662838,290315
880139,659793,717818,735529,750155
330221,997108,659713,172915,142179
505694,394715,594888,279773,566522
292746,858988,843568,247541,888221
464678,321955,919906,261693,632989
815329,919292,481568,194281,295628
133373,839740,331426,427408,99705
644658,213934,610910,360347,197573
95517,291929,621784,891583,658897
535069,56899,426001,936791,672377
819559,292699,448215,386904,299333
451232,429116,330024,201546,21880
278962,639281,650606,878538,282739
339126,752391,201812,858441,208786
750288,94669,691638,656038,102500
800603,719990,385646,800036,290671
415490,733748,535293,338287,23992
853249,86666,145308,71484,542180
325086,923820,13957,344717,936044
18375,771455,561048,440183,415410
554546,38056,90489,13206,674368
927878,696970,851135,464977,443362
790955,415799,540107,384419,969991
896616,806502,748501,898336,334242
197746,840695,833427,550061,800946
820147,30879,97516,555859,739062
721461,374030,813704,662506,402462
727247,428087,122046,776611,552328
830382,869761,593905,100652,408596
810686,184377,566284,72524,225727
528827,146395,214274,612565,624409
674952,308315,771544,938342,493446
168595,752737,737304,801271,46825
257585,631755,127665,14566,775811
804320,443774,850366,453003,429114
113293,63622,46266,594283,164832
855863,501830,800485,30481,402916
245699,115844,232142,783408,553521
930319,197907,66629,737404,461620
554089,303943,163940,631162,273541
548491,66226,300225,453316,795299
732783,244410,621000,619395,357225
176005,188670,143341,446825,854759
92924,181644,385989,602544,65723
427681,869405,76041,513997,580177
760682,291025,17970,738417,86392
418999,447601,815736,351612,943627
981440,619336,105921,686530,407306
806518,840735,242747,643616,239662
414212,674377,538618,606088,239392
673869,576160,876957,21693,551737
187490,215244,746039,51787,819517
257136,534941,228810,245490,723158
692075,899602,621847,928528,262471
54639,201118,573722,953452,126510
712055,226079,945668,259087,760825
576190,185038,762365,894983,239372
735938,849292,620640,247411,807674
655090,43416,118583,422065,621319
691480,440210,186803,455867,37183
322130,865935,124652,609985,230113
693129,360405,893059,708266,317466
844518,129873,363214,494224,867542
127641,524185,222453,669819,944559
406110,951533,492927,53666,141626
957160,453720,27460,894133,762896
775499,924750,177435,338456,19973
813277,342947,309812,34000,539262
306293,769874,901687,453113,499717
505344,633042,446428,223123,801461
67784,730835,947131,193714,236842
949578,115822,142947,443798,509156
331103,362686,563751,93668,811205
732945,175762,886175,257536,756302
469013,833432,194580,964203,621871
322779,533350,374166,598060,381889
446398,787436,210539,987356,294878
479673,544587,626747,381399,589837
766100,945821,281276,903995,971757
149608,742537,693771,369584,347103
80486,277503,866388,342953,154466
712731,715319,363394,84348,426470
220225,716572,88852,808708,793008
487194,730035,903099,734047,379276
545755,772137,250483,750586,30341
131540,931263,865057,338601,934927
672235,446589,59809,536572,460245
710949,445131,377217,865966,294963
628151,489236,30918,325858,22782
982568,437202,739181,331470,447699
15494,23668,575830,174893,188242
118916,14686,32216,681664,531558
325562,779743,593252,601577,106378
726699,360483,318224,842860,917028
476532,961616,910139,338321,898887
343040,728544,331546,591897,818962
429395,45037,704789,207491,141387
758236,165924,524820,197840,175381
456294,777532,185044,533570,175822
146785,811355,488809,948339,42309
726781,911496,695058,347963,871865
117166,256731,706953,860881,997741
901663,216355,551314,153209,358692
981628,117111,201638,136162,209340
415243,165254,196717,395326,402411
326498,974653,326832,439549,276535
553773,644515,759034,15270,661969
541958,341608,156575,989009,990730
316765,869125,283583,482309,715995
920920,303622,149124,88902,65022
675815,981301,543535,488349,601612
357972,430784,432170,966096,15301
73681,495337,750804,651801,366283
203257,133012,322510,359848,88147
128923,370543,638300,34839,423523
991111,784367,349775,337170,738709
862412,535088,219800,588307,740154
141871,357362,197246,443950,73677
493454,817240,76137,884033,365869
181988,425098,981362,765202,173546
849888,634024,553244,984160,313644
271488,859963,329123,474445,438601
935760,747884,395727,272962,782892
621305,351496,827885,638701,65327
46728,223706,247743,478979,403201
70500,938448,957220,789138,908338
516380,677772,657139,822277,638615
590109,523213,491028,488632,333352
791499,664686,862593,374018,500199
898997,284449,288406,732689,980821
297118,44859,59418,392810,31761
358521,269301,265221,742648,814977
329801,18686,500713,653347,433163
404625,863466,508415,948719,946479
