OK,PK,LN,SK,DT
999265,527553,140961,50767,273280
599298,950513,83194,698516,727696
745511,364868,229334,998295,532045
761785,272702,822489,928736,959514
403709,653184,391929,424404,407736
39632,912584,524738,649620,275302
35909,325222,86340,469579,735656
358160,218628,85043,133223,386798
424497,590307,493593,295505,526499
275357,510274,395360,635367,594385
266306,227582,446150,398279,462112
858865,236289,98151,870255,861653
503140,348275,736591,722317,758453
194310,824838,576613,310809,721405
228003,425719,802530,609046,491366
715345,519014,546405,186654,53912
296200,427858,885187,57252,14227
200653,795623,611072,931306,549590
812889,207659,475234,614324,521316
210148,564228,464442,314397,966217
598696,367854,508318,270412,126161
467051,69711,842119,188594,41182
122058,897146,613499,895159,430435
970794,823201,193273,531661,26486
129658,895675,675378,257215,903828
181725,678197,610105,190802,481612
648494,531804,40352,290321,644181
223357,528883,487172,334826,369180
993456,646228,800263,608798,497211
768580,233122,585141,140445,514117
821983,706712,306434,627107,169892
606440,558343,499507,271614,459268
28245,849786,674726,477365,227516
393252,842451,251504,249866,231318
309000,526866,156483,350565,830022
969500,959955,950172,460885,196617
778087,344910,955320,844986,954537
975393,760346,480852,119179,440670
891295,81443,149176,502824,221575
230045,874130,979653,946713,993793
610946,800885,896504,908692,383239
412160,858425,317375,487898,423061
686745,172591,359624,426808,750698
17139,193877,138203,187206,497726
40357,156206,311225,952657,184297
978057,856152,614299,71395,489647
752611,817620,362474,143283,11494
113811,103963,371461,879820,162433
486165,673064,203789,410564,534509
347905,430230,862967,952610,345437
874818,219895,802744,980745,373513
522114,516221,935883,678258,920672
435976,830077,718990,106437,664677
909745,213660,910459,395666,363091
10307,291126,579788,54009,303618
16710,153659,909230,248843,307745
793351,407233,948644,216736,671583
437599,820728,123890,136387,804518
287644,119351,125792,780432,81168
679338,779946,14301,865978,170323
343477,685137,147626,823023,254903
47888,61201,951283,24334,183123
246764,318835,58075,970287,703833
958766,340263,365434,631914,955339
897808,411128,571210,177589,507844
681347,515897,40502,835645,964363
640026,109089,926736,570030,626743
996969,518460,467938,674367,528598
246810,263710,208961,34914,419113
108321,813976,349492,519727,700641
398191,993504,429362,653976,15622
821706,289830,310269,303106,132465
417492,654512,429545,770338,146668
22724,702395,29399,572377,118612
569580,421313,867021,371131,539431
292403,554591,845040,129141,515381
49527,692422,892214,339981,659140
380935,289646,455109,319347,626041
694101,214350,429450,989589,575808
516914,418152,565340,650446,879694
682580,340383,586104,795827,689190
741771,14374,778152,487997,69463
799875,865960,856298,649899,228078
128852,366718,416035,430115,676927
87844,212095,492240,798107,969521
940234,123313,951875,497071,604274
395138,56958,843891,687719,449335
215309,772624,572325,201880,791291
46861,699632,208491,253081,680668
130504,593699,759223,884378,489093
34111,811521,302316,313960,386754
701092,57737,614895,523157,997789
373452,995333,387349,208640,324943
842703,546437,661651,907995,801506
187414,526787,852528,694825,857950
702078,583961,461986,430333,518496
466035,881265,316311,267632,688417
365607,833962,578775,425013,255854
777450,663237,367191,894841,218195
587238,220831,437184,640830,739021
211364,809259,95257,846357,566388
571458,590456,43194,816840,351405
765521,266168,648326,946965,760529
440710,322138,34622,185191,894747
328097,320654,105461,950967,14573
787587,979047,778931,301809,774085
295058,230258,67791,815887,199152
498492,443410,213411,97177,783388
757397,893150,77958,862909,128111
313613,516265,378818,649291,794583
502914,158294,852954,952934,589860
906311,998254,780251,668000,444287
94961,50830,448487,126394,874185
351119,939491,259119,193536,782899
169722,218929,603410,185486,34273
496619,465802,730660,523513,684677
735877,132535,415176,186673,429802
472189,875428,469408,655595,950263
40871,68054,600112,665104,442361
56209,625059,766849,949565,812104
348087,250619,908129,74157,566131
384048,896191,75668,950104,799241
242914,761489,229521,223747,451947
145498,509218,837828,840423,57088
281741,437127,450643,51242,366618
664011,108377,736445,805531,36430
723313,201696,159047,535633,691532
877580,494463,363083,245317,746867
944524,776669,672073,107125,209757
223243,496820,31152,163113,577614
225701,487363,366205,198808,267112
12371,648680,450574,376947,697871
641127,992748,541561,685019,509226
29968,858759,866137,127603,622538
200007,179621,231301,855803,533860
571944,721618,578279,299411,546466
333985,330705,584738,148350,816978
675733,374233,389077,584387,406034
716380,309389,188171,159520,982068
538604,395533,79094,656376,548118
533039,13580,731386,564147,687159
875989,549871,498467,62269,250911
817990,224353,84742,835381,357482
581813,851626,294289,294998,69317
639350,442524,653696,529022,12266
542826,830482,455385,665646,265816
512820,193834,243429,102379,398987
337764,573438,664135,169041,445522
533669,388303,129712,625699,919466
553085,292997,899637,698753,546601
16045,829647,666330,53889,636115
494403,136056,934073,804778,359521
256851,761217,389456,68489,827469
191962,215786,78415,303267,834562
908151,72746,272796,748397,720569
414629,164698,537247,609517,882216
674997,581152,363719,453961,968523
762762,634512,755491,454583,742629
625221,734274,471350,180356,184690
156627,969880,13381,208023,628284
533729,525027,513810,730944,45829
828888,275032,658972,743504,137409
600534,276768,979459,995370,981191
993612,151512,877525,219552,616251
92078,746011,93928,940053,743575
948259,446170,464574,30933,88491
206079,981834,811405,522976,180810
223985,781910,128584,202077,113089
119690,932447,980286,17509,311886
653700,635832,403282,682154,850656
653299,792763,50348,60032,735874
117832,864203,854545,516618,45579
728979,963179,165881,954261,893000
545556,647567,519479,677728,514603
176744,388299,234677,699756,30471
113805,304976,190485,759011,678380
17245,17483,228391,485418,932571
578450,223719,635480,385427,245264
892302,994041,527735,518845,960853
943730,734928,598033,727497,764875
743737,256256,111001,152579,383654
780107,686974,159518,594526,142297
158664,958433,182956,703260,854321
365247,856354,391082,144289,197118
496105,961578,191465,419992,190644
457845,110575,755490,691335,228096
579931,679721,35242,590092,919229
968987,439437,843143,105133,928300
832701,305689,478982,72463,305308
929031,815101,760875,375785,742574
718612,505755,385897,825683,955406
434674,593742,181602,367893,341900
891155,735513,240573,116619,138528
746194,975126,977415,826062,562100
16041,60719,405085,663845,300158
713170,806806,745870,556133,684165
646744,647342,737907,185990,412512
407673,493560,12380,932708,292299
367555,51937,825822,985504,487199
90363,155429,880813,889139,720642
118471,680993,917438,644665,263243
33607,214435,464159,400236,367597
985372,711464,487808,202986,35429
556516,693332,750996,652177,122714
163017,856288,153522,622118,225222
964117,897884,615971,716338,671704
988193,565952,44089,68591,481064
564487,86285,815216,540877,932602
423652,323522,41163,685324,47568
644083,775715,34931,461034,116324
325924,183564,993743,885890,241625
606689,568403,987824,373812,779656
599026,751278,520642,162298,296474
425802,139155,238652,48702,483012
259126,781583,411508,399912,919174
778257,709463,321600,719748,999645
789335,836439,920848,24985,169675
667261,595401,723802,758991,952262
824892,898804,395732,144655,726240
391895,154828,117132,188180,842320
733432,188014,639831,305188,881865
545524,291121,547715,216060,422089
558361,339992,20548,303499,701194
687517,299024,417920,928376,370295
348331,366085,312282,780857,593544
839810,272236,293888,231729,850362
530961,479422,33129,287241,49313
638521,340326,239521,941777,353678
851358,435785,968787,378075,284568
797949,659361,302897,286696,556074
690927,921666,778973,871558,988756
17230,397838,22890,964163,505123
617085,559347,935379,475623,233722
40287,754121,921844,297569,934136
59156,160455,452210,263186,561146
604459,177734,131104,483849,896096
452597,935521,970686,447817,524277
736784,615912,155322,696143,877121
429270,841142,242972,903893,174590
818765,448805,189013,368820,140184
596475,934867,851345,47132,542080
602017,985280,667756,211444,252785
146662,190488,596895,261605,221987
16233,296027,335166,790983,820661
399907,949266,965882,493671,974305
570708,114123,583321,226953,366510
276934,730023,339844,69934,462371
807275,621638,535355,638209,231290
123739,630118,572531,457838,672739
839771,563595,164009,457862,898064
684864,879920,553084,201585,52442
559306,629038,288714,647120,60773
685064,880791,301347,270440,865365
972555,255009,371221,981562,888607
454704,988887,577812,696148,98276
311158,385063,550180,952803,728970
607608,851068,730774,461953,211628
296444,101859,193472,989562,783763
176365,857922,934152,243730,536448
423347,714138,445242,559671,155960
710339,195412,272770,681812,213800
15087,199805,764542,30228,209464
588253,387676,393601,858666,104001
990055,33603,313437,204290,446334
472001,945284,307657,674795,818556
521589,621860,301474,876020,626973
361328,92779,274647,281434,582954
986575,309504,844845,478825,73511
434997,866971,676193,343477,576151
679230,143428,43043,586599,385709
37464,737488,471651,925276,906048
387795,955099,977037,976549,931932
893312,218505,308226,584759,169385
410968,141702,292781,700172,261811
420181,743608,669491,345971,144329
916621,588125,877038,214094,23959
784879,850115,525733,656473,156367
529155,184129,609560,947851,761317
385107,777853,420893,391324,219362
214319,488612,935984,87850,60466
117430,820614,433931,772032,408646
525823,307838,171156,565346,421564
243860,306592,499054,765590,594819
338370,500785,265629,820375,230476
749143,715593,611762,549322,919226
527579,70449,438121,330416,181584
848351,971388,898670,391569,16085
632140,659892,436486,267984,792915
785902,990840,492630,218293,193634
209867,805345,489968,218082,779396
990325,371940,198725,193576,996291
23515,702168,95802,703982,478935
214682,864652,227980,808710,674181
479068,295426,16377,431392,57824
144384,168496,191598,609981,428005
980697,229526,365412,316684,877507
454418,779365,469186,855414,941639
734455,414459,330252,156639,822226
651615,832912,203153,86364,629604
782249,611369,676831,88041,647487
846612,693369,824460,644869,62873
59010,462797,628195,664212,213366
940233,35087,467375,889576,910589
939836,536172,340867,587545,160923
371904,814202,110045,950920,383630
782786,327262,70526,213653,534058
86337,505350,965421,805944,611338
950343,763564,900344,205498,728015
581150,180107,429638,613276,821693
802171,140844,385880,55768,481602
305641,72746,346699,600636,370402
440215,975369,344434,252581,453564
20871,801576,331349,623669,837636
396982,665671,184379,563994,507118
698610,523845,886987,687256,340168
80704,34992,289936,716981,407302
827913,934803,653119,135809,22720
585667,998077,90770,629274,806739
416316,343459,418462,213543,53013
703835,119858,645230,349742,986771
616299,271160,235467,933623,233903
879652,445776,332559,93563,27626
348571,133074,519071,577580,585264
872703,191670,748407,168721,900960
488765,10709,900861,500579,52778
290066,521673,168761,231534,351591
456948,157254,209448,579319,137490
669292,164363,675423,509549,293498
718201,524400,867210,520520,366652
264084,655416,73264,554154,647749
164020,39341,804811,614396,598739
440059,129846,894147,115533,618010
745556,333540,229197,104709,698222
302425,136650,633677,777458,82185
478734,338410,769808,147397,958712
214015,987314,499416,976789,155055
666281,496987,842930,434642,93079
279913,249508,401669,552625,470501
505439,259663,931507,217468,163633
692982,950580,411696,91011,75331
977601,283079,59148,848447,450710
99519,687635,543642,618507,487764
475357,434891,447305,128723,261000
611709,891120,713558,865267,301173
996469,727329,538727,636582,854359
468091,329659,972395,504421,25591
503834,688599,776242,388119,989176
159802,242495,481643,874162,629143
823802,630386,283859,806462,270188
535710,919260,732097,44923,999480
148146,596941,28929,509692,185811
353455,744315,970765,420980,73043
110103,735268,333994,607592,733711
418718,533578,724210,757271,193659
246799,291620,331768,11052,599454
770830,725674,924006,450825,308872
786933,249952,736007,305877,839451
479629,259435,50667,682385,774375
503383,413255,911935,41628,866170
285041,388376,726546,897750,951689
862794,862060,351764,207874,686371
261201,896359,821891,780587,286330
876281,424361,608346,52097,28839
702116,760331,630954,184756,564785
23749,680165,908381,832001,220265
276114,934337,713293,855763,49630
960611,935248,674714,841452,112969
635548,770224,758369,805325,175870
608495,978958,821248,97683,519220
396538,903340,408243,456990,632485
893303,870082,312691,783485,529168
820729,860767,449434,100949,97223
378290,933390,571409,654087,774616
449244,420023,397845,251401,475119
387944,314377,752396,201764,26795
304185,243913,56726,288730,290850
73384,825641,899490,865080,852683
605487,620775,268504,307243,971640
945774,580487,716049,26069,476424
252120,802776,71644,493850,66260
178058,676743,86913,836916,834595
240982,913025,918927,666291,331329
818642,18691,580681,579163,100043
266321,160884,866381,83901,515692
559883,220160,484976,307494,506013
801355,339047,470422,591682,169909
615281,85151,779145,330324,813912
845229,45622,484004,315964,241180
300994,412025,515909,173466,513109
109025,711732,304193,994110,480375
17487,966941,519398,198704,273826
700322,273343,836787,191214,937577
38585,815529,85874,70841,592204
186157,782014,890670,769069,815956
541065,468572,842912,40445,929638
987493,153716,66981,591597,149569
89076,179159,465682,716228,848016
730693,890257,952084,285410,838051
171544,434115,964334,525091,219067
400611,494720,898160,97710,75035
842985,244807,247465,15007,789384
996651,751773,527097,859725,65692
203848,962465,448846,495792,529402
483847,663846,27109,19030,669182
633388,935858,702495,839022,927735
579990,254075,983925,426908,854530
199109,604739,233523,490613,285051
993958,908714,848750,35914,216315
874909,937272,906789,978772,779150
961705,591145,145475,209079,787365
816317,490973,24928,341028,27637
683385,85825,637790,995045,85655
884367,75833,612777,242193,652917
79594,653515,720465,490879,183748
436345,920615,611549,916219,678111
914111,897252,192562,733691,931770
696641,167184,837291,30462,162139
81236,996368,334629,668951,236263
933645,486229,71191,49170,848716
657831,91296,655169,502779,956224
597529,575509,888975,539886,606211
389370,890242,51806,266049,290716
709073,234967,324949,652434,650275
573002,673802,278832,968358,819558
948593,833605,275959,464042,48766
866403,537970,442989,523164,694678
811147,126508,827505,717716,488672
237646,38681,402930,386702,982135
586905,889139,797114,839657,926939
848797,502434,98903,979241,602196
205506,787524,455001,684088,385344
353966,967878,64462,100274,577987
988979,483427,863969,603565,819245
358993,245612,352041,355951,792498
738402,57866,653984,296628,731029
637113,976054,228887,233370,678687
179216,778513,893927,159420,125114
987718,858903,885191,357178,145801
179138,584034,454794,363144,177380
311624,172295,855841,453616,846414
270372,161955,126923,203921,576830
829944,264090,683143,737644,441168
39764,671442,359423,377928,547769
943533,47966,632831,304860,169551
35740,233744,157186,305700,268727
649518,80985,654955,949298,639307
735977,30576,351851,875817,217107
27284,257754,288143,431915,557988
193781,190759,398710,596432,547565
408695,914218,231821,725205,678902
206240,270800,173170,155428,872203
578982,761075,503905,492919,812520
390823,665102,535082,410184,729080
928010,458479,203353,227944,982113
406364,837327,592855,357801,403423
724560,901802,882887,630491,909883
750964,76075,242022,245352,977216
950514,487958,84564,450938,480052
576789,924769,653344,227006,227135
998478,884422,856338,910547,357729
65655,594558,361784,51336,438446
68046,786875,435164,443487,759753
770268,661624,514659,214280,648962
962677,332012,745168,615425,723995
81339,318269,848386,976697,892284
419737,926778,824139,717819,285255
924665,170848,89305,132322,760289
194947,103336,393063,695608,726722
39695,101866,218832,168722,901390
94473,285998,157961,238952,178826
684737,588498,605445,611245,857341
369285,749662,516666,782038,512925
362404,104220,276197,938487,616232
482772,251590,637017,834882,319240
720961,709978,113618,60166,485992
346406,177096,155960,305024,410333
748211,75697,623470,468267,153330
316679,822315,490395,579496,942445
199865,535799,564803,57888,843537
486547,713578,778646,690208,318390
478111,187377,448218,626587,15559
274946,48553,731447,345270,183305
70844,166819,298800,732886,27173
122153,690654,917563,524919,868748
94184,819189,984557,388033,112322
424176,192310,873110,643024,525697
467138,366106,740457,534193,771642
515374,100706,239243,384867,326690
717110,834997,604034,461080,568681
341099,290299,819600,868521,100941
589438,15974,538098,62140,110197
742569,530437,10889,499403,790449
957117,844154,990215,210084,681880
226046,981968,882030,763248,329847
380336,657025,591137,35522,910069
480234,596525,716784,561639,242999
104009,572023,650031,352010,877984
957907,722322,846729,636789,174754
377300,85311,717400,511118,479360
653122,370109,220023,174260,669065
221000,847475,798981,173587,854308
281424,217152,835566,255091,983735
211040,183627,40900,275619,230970
978630,323060,80368,879875,81415
712925,96463,852054,787551,792621
940941,845656,322258,233752,837145
199877,844132,20780,321969,643006
381735,22731,277767,504650,461484
701658,560196,706471,942148,292366
357093,788035,882349,807308,226520
222068,697710,616477,754683,657912
759820,767952,81350,571766,236567
239952,998706,674227,827997,621415
502891,318742,296889,428389,314908
369964,471899,343722,292723,969133
628815,903583,253779,475205,290614
287556,256259,177277,571158,329868
298027,731053,660578,622068,263245
930065,401975,763786,880573,764321
177439,134083,334650,898199,727727
62753,391639,431543,70601,894378
449915,425163,542774,214834,575742
504283,209509,458166,755197,826333
559420,234711,317486,268853,869149
625578,770500,591782,976816,720127
196801,911660,924408,260065,191334
676605,638768,915721,85366,474801
848553,548376,91898,929566,573720
205027,663753,663797,73026,60161
461749,862925,499555,719201,335447
153176,922349,88574,27777,453812
94292,873372,814611,435063,728578
581260,462630,905645,84231,217457
926806,700619,995383,278965,797421
635117,191578,769226,117031,557506
485825,177391,906649,62960,891804
730724,952206,323993,351409,695998
404901,522376,559149,385121,800153
235132,721115,642666,563118,607771
418185,437295,367655,752818,89086
47996,215341,209937,812807,453535
994892,239218,893213,465706,882494
54006,338828,255232,944867,115138
746302,394176,843571,873916,988078
688527,471580,815014,615406,691428
382059,527486,663714,667557,436465
185275,939025,838328,502640,976075
71586,239443,276506,421221,836709
995345,946034,469993,541340,294125
347665,740245,647143,656626,491951
468065,372286,482563,433207,305276
160804,581116,433616,116197,602612
377721,889404,361152,552814,656649
