OK,PK,LN,SK,DT
434481,410495,493427,585911,684915
807157,680722,166735,711035,817709
854947,764302,683882,963541,418129
400305,206798,167604,394377,326644
831894,80068,207692,64705,163953
373825,671162,961527,250042,546516
89211,234287,682537,960676,237081
186158,924936,884003,302860,866958
948734,298559,509562,785712,60054
127762,644816,978999,890330,622647
88273,866138,881910,900271,58634
527978,156405,974224,748575,109433
379252,83948,858987,737252,88001
211255,498469,140230,638812,523309
792228,795967,152689,112081,696565
780393,64487,642902,756517,292935
425739,100904,783439,369810,371493
73979,773828,876287,143939,967453
149132,617486,128831,748329,811831
60955,829315,280075,629770,107097
159562,771601,626948,37268,589628
356810,919964,957941,476818,268816
854873,336566,372009,698687,593600
553465,718282,390472,790456,147113
129695,590113,322640,543342,740635
269774,89253,65901,230275,457650
110540,256173,779901,787734,270277
414486,26909,353196,64279,85792
263344,609293,866678,904871,95467
282197,486806,345786,189329,123973
268404,606898,570000,713186,296480
316412,955708,477894,622010,872419
905329,767189,263685,523914,24326
221190,753501,662491,361004,722130
568698,792187,365026,600329,11055
659663,524345,897881,595262,117880
252222,901021,695100,499757,952122
53899,219305,577796,90432,170632
470250,157520,431632,364832,456063
766675,867440,133310,941058,298503
397332,448353,235118,358338,274920
95594,899888,988872,866177,589792
558661,668401,155673,933251,224207
289737,201403,848089,260701,455238
958648,686088,26382,114527,963067
996742,910515,721211,738500,871010
617333,175041,374221,647002,159253
804623,90118,761178,601915,113645
576937,137324,347216,741987,915882
15844,113624,125603,564455,985639
925177,589007,33281,658842,283898
111490,713789,801385,772680,418463
380693,397186,530700,663950,323578
929144,523509,651266,915642,685938
43370,430288,338829,460146,251694
399336,191840,663173,746295,91733
416724,281931,951726,884696,849770
303694,715745,956624,242266,687897
839451,82384,668740,325483,414771
298904,105379,176236,506890,303701
585600,924031,811078,366845,587170
579831,65430,522154,85605,288008
178006,396216,804690,947081,294927
688586,693908,657991,786877,572022
414634,763066,45867,964168,881345
381078,635042,979431,145183,684708
992169,350964,652267,408042,857924
879402,788005,738338,879294,868321
406190,436250,802093,639142,465507
443408,975760,219080,679084,80553
595516,36659,874008,512588,548637
28899,246852,29735,423846,755906
96703,826930,891499,30321,244184
428472,49200,352000,487042,896736
858109,449130,809577,616056,150908
254908,937471,47942,726756,406406
544466,800855,478532,763049,63446
153983,639972,374518,484148,774642
490018,850304,635752,510149,921863
113837,778129,778175,293779,416621
958164,745026,680339,213844,122994
859184,738410,141989,592270,623689
299791,516823,976970,635371,353968
749556,966662,460525,591106,771851
543449,560953,827757,841847,379483
427456,898902,909981,872476,603191
896475,439078,860868,63137,783646
271081,919826,466359,689939,178909
952062,792844,433707,610080,552696
768009,297035,440926,446236,385387
213870,175211,247200,837859,918102
654139,385326,791416,330034,617342
623566,774822,303104,824082,659586
842617,316341,597543,187432,945736
879066,32882,447848,791190,60834
465324,748050,646614,843335,335669
382275,777989,668165,814869,480355
799039,643774,606090,568919,744094
280632,354274,139532,553003,773835
651767,161296,340807,833997,458643
282832,833886,318057,68243,694389
482380,443525,511931,298606,393677
729134,810991,571879,167188,606285
589988,606491,723544,971790,376211
302755,452605,973675,98361,98253
38809,535651,481323,451252,301355
138811,82821,13203,106019,247357
888384,216564,655748,740820,31081
636253,976673,845034,75870,775632
764336,758189,783900,552554,47544
614934,13073,218686,655125,406123
515954,387932,138265,810166,669598
158097,436758,447571,65964,984502
592964,671500,367122,313079,502120
839603,633810,576693,341600,349575
533204,141648,57303,645514,310964
49081,264075,645331,636568,748069
324903,346088,923114,205587,882046
620765,973080,661506,645407,819099
517748,105938,391647,939780,710898
617493,681406,182727,200863,728332
192006,135864,901543,558487,956918
905773,926126,874779,510930,417988
636854,355471,900993,298514,425459
403985,733437,507136,678892,408522
729687,892687,85478,441223,198422
490942,527887,327943,417282,392247
925754,859318,692553,874264,907240
66588,91652,726181,537331,745205
563465,642848,655668,514765,547516
567597,250149,438912,43479,372488
891381,119363,431033,973454,685801
15784,225182,497417,360091,292186
390670,881259,924611,111653,576076
705280,602846,187549,953825,317608
986199,535000,424849,637968,528887
673942,635768,199761,425276,139375
624769,721776,937715,37595,799792
700052,871434,502390,32883,534767
152019,729298,943268,262172,356864
622334,199059,243787,863476,791926
368807,487092,808511,494732,273624
832337,937188,166618,353274,776301
296239,931399,60301,156736,932825
598194,294336,432390,226291,749413
283679,288331,903324,272232,486114
914509,250098,434141,973765,784020
210912,495975,656524,367560,786520
760860,648913,51925,440960,780270
346717,955200,573484,592310,480351
407691,459548,729659,955363,238974
964479,281996,557607,384011,481001
642919,540588,705673,30545,936070
401479,912092,195324,91325,533092
860660,656427,255301,865162,119366
562615,898655,739521,403368,219001
290302,763161,198287,812694,345891
565062,962192,103817,690974,686958
809045,988134,571377,803981,198750
637249,52244,253839,925012,117825
332948,913828,128856,223034,623487
708329,686286,155179,822148,339638
996407,939148,997075,228345,177932
28153,341549,11705,849560,669498
854297,98619,341051,497093,878740
519233,124858,845825,960654,767137
670707,408477,916684,169645,550243
199074,216961,46466,517262,107350
543399,643395,948264,242596,344115
127319,795195,649470,678571,42382
293120,365396,203434,332000,867311
831307,782472,310166,891181,967650
819040,864096,303611,301317,114606
995027,962442,289202,829081,240761
445763,796662,942088,980481,837183
863676,188855,678004,173700,861311
83837,318571,897503,583150,348218
598830,360580,124957,280858,253302
37011,329388,356232,97147,29008
355824,592217,939606,322394,374008
679426,433899,719854,722109,370636
960135,439792,500207,370226,855479
717456,174296,847663,236213,667103
23909,730593,225888,873830,215439
566212,65432,464820,286569,925852
800461,722898,223380,854224,27759
552981,920740,828530,531464,29283
21402,844957,569134,832421,897358
696649,512929,50095,860271,65101
347068,13896,99364,650668,898349
550100,268751,304874,297561,18496
488610,170711,396358,699079,304238
694618,118909,335229,141197,146715
49279,982127,265081,878615,168216
380913,241481,716926,461213,957341
701207,546048,116755,982341,496164
33030,863892,436686,556623,210403
426161,210714,266051,663696,347298
775658,131402,265937,972142,765419
845117,755082,699910,718421,632945
104400,244416,892725,708268,442263
73116,93798,575527,973009,261651
945132,780535,455454,317913,277685
131535,613309,26676,595220,999732
736004,971224,341441,960068,88445
803328,833068,597258,185100,682726
601938,341127,44449,655254,831580
610639,603440,746327,740500,182357
310919,506567,594709,76272,42281
566020,348029,549254,453505,237774
430956,499980,391512,945035,70032
762413,44439,12501,876419,313055
132920,782974,798039,970753,749717
519861,855240,493489,746506,313829
736420,996658,125834,892972,336107
269555,754254,254118,613487,687223
785101,766647,405037,921922,575752
577393,508494,881794,285778,848314
614388,12364,887685,668532,257117
195378,123130,586483,622815,197680
446238,224378,414521,786822,639850
682717,679526,72686,961583,774998
197175,534320,816741,872313,486296
309377,461142,794091,526244,915355
197213,967470,178046,214605,935432
109803,186541,258064,964720,740330
607982,837238,99913,106730,576804
373274,837467,612014,126627,436744
688274,521521,784721,70126,587917
426174,70048,290575,965296,482356
597582,23046,197122,656101,575056
53168,259245,383902,635031,468205
412789,847255,745436,902331,773562
367743,872756,655297,582068,425371
835413,755900,444944,780963,240078
864173,306751,213678,279277,990379
17227,387135,376373,632756,236677
662290,998177,56992,640320,33025
963055,305170,686657,292320,917652
821051,491793,175427,735369,586802
551079,145959,931566,807647,633761
652797,381729,500845,147086,69863
472195,179669,526616,149513,162518
196659,540267,189883,358167,592084
693473,991893,716515,640054,76440
139826,370101,964041,825796,626877
141738,28831,833431,878376,537623
631327,708292,937585,328077,217583
87406,428769,479926,868051,56768
831580,126062,145842,324694,926980
139806,868562,913885,480466,608860
989993,888492,166719,473582,73631
796242,204745,187961,799005,664760
205325,485089,200993,568146,415638
644858,797528,79046,65189,68785
525748,230373,321033,661758,295951
145945,269562,255504,185363,457284
810471,225527,359361,914059,179767
416037,339299,749623,121223,332341
155897,933044,667322,847286,631491
457963,192640,546186,517301,132924
118141,388212,633598,528173,973026
266226,216096,667830,890132,692930
411332,492125,667748,422396,976646
307197,959876,241200,76346,598709
669459,404631,549003,287843,160901
432796,136257,244962,917199,929656
97949,519162,470885,929090,200372
525679,294392,764666,840415,471347
721829,989227,653125,123400,242519
46867,32878,270259,252071,735156
994488,997100,316918,252137,996390
726128,200346,971932,906182,635146
262452,80432,253688,769369,645789
452198,135915,716138,547607,354203
763143,638218,214469,40301,339316
442249,760058,654053,444205,440823
658873,530414,886664,261013,127428
689101,858959,107312,795920,175543
458576,549708,442445,710299,612214
101919,832558,128949,247355,868173
653186,213123,118435,524501,690260
265792,811447,574151,310014,544424
661925,255494,577026,213341,266197
176207,685874,672030,908700,992030
331120,79603,207153,229239,169623
660460,414171,496211,92231,631624
871736,736194,573827,65178,427724
671791,576727,961363,136576,700141
687653,765448,255908,580133,238366
765193,304009,541245,898052,946234
513470,500306,932698,914180,527870
506057,778072,943923,167351,45469
10927,946318,67212,204097,373131
657814,112017,892201,911532,875477
761161,452328,134862,250434,232677
109722,826462,713794,896026,559402
463890,184784,708249,296906,722381
794184,392356,527629,857791,671221
977550,644663,900860,674824,884645
479055,119210,862512,58248,752431
726263,687440,36763,111200,972054
101326,379986,661255,82401,705414
906929,467503,627900,452508,91803
763030,463278,752929,768990,138666
571640,838440,478771,61616,171904
422686,201194,145613,332314,255694
874198,514739,951582,849005,462956
746760,218033,217291,796337,156418
973601,221714,948100,578470,302630
368859,640382,60148,840840,204123
948962,683927,247970,106764,435697
501425,510150,814263,743763,982234
575659,856525,260664,473616,511115
647741,662151,824184,154535,412411
674974,72049,635375,454281,375749
627015,312698,829992,462745,637361
477204,418343,897721,446091,684487
190471,223706,523119,438612,899804
414945,834092,606614,659212,489307
813000,27250,945732,572132,244440
882098,463990,271648,126856,441679
754710,579924,332030,320918,672984
800031,252176,259975,592936,310204
308221,348190,392313,481570,350084
935084,944347,609986,594649,938981
579723,886582,699723,873738,151009
676594,436992,465076,527487,538401
548225,830242,530505,614474,746222
754444,83735,832278,341458,693564
173333,913956,189654,443682,140147
457291,546739,446977,106416,140993
164925,372147,508000,577913,624950
445562,715025,97922,755949,536224
463249,86683,179810,441018,500081
548019,847509,340819,362804,598134
95732,267937,391515,413868,132027
487453,695899,748786,521975,718964
92081,566111,462799,112567,502066
117854,577445,991237,774256,620957
814769,511705,212286,622439,718034
608932,244543,296609,874353,858701
411626,401192,420249,823197,106215
716541,952099,859215,854750,844327
189372,77470,417670,200593,886489
519680,792910,799441,765106,418064
905139,41268,660351,734982,281681
961133,978531,245905,211544,957821
457363,896415,703426,829130,765738
315914,957349,63026,734665,495304
926820,742787,253429,407317,263272
110147,829045,267608,835053,406174
362862,330977,582503,961472,503515
786951,298065,730018,830845,968466
155130,401292,330336,956220,179117
229731,500123,720320,403681,353350
249036,438073,987312,941191,531482
853071,210163,315675,242237,90602
606836,39091,783247,644062,594532
120316,905760,770571,826178,522832
63729,486853,130183,31052,523346
971316,569939,926814,103899,101959
253003,594637,207557,352900,140505
902553,697274,435008,803108,180622
27482,897213,77215,354724,354656
129784,143403,560580,439739,886856
925250,228338,314595,561610,17640
941412,370505,553746,942597,910824
845445,103387,77083,634395,889177
385307,316335,999723,440309,412734
691382,717062,133163,947264,780247
337722,548240,323991,482904,858858
134407,755915,879459,418592,456161
293995,347671,169565,652906,922190
259405,230805,357638,620177,952928
127196,940214,109255,635932,785832
311957,572552,47076,961041,445085
75979,249901,540856,287253,251402
559298,712710,853069,291223,212283
994056,263706,446996,786208,251236
682412,646833,644970,78731,323070
744810,159504,256433,834021,298737
791946,921495,206823,109928,893919
863804,359761,83473,78633,203049
845928,906591,672631,282091,698686
246505,685323,967200,527144,571093
665818,622115,242101,526022,629073
368355,134041,732771,598500,744344
813894,119336,946324,412210,588718
448916,331387,155824,924115,924590
966814,818139,825336,782693,529776
854306,291730,503029,198747,812612
976387,676980,777457,441049,120512
476284,336363,398394,566679,772630
232047,181035,183078,49178,492034
583497,692305,89118,432913,811627
992410,816442,448838,678388,634862
785476,623067,357965,814364,923260
751660,432134,717377,679299,844622
847163,897577,524584,417411,670123
817736,444379,53828,683571,766521
123464,383650,846288,619833,574152
499515,478804,318035,612994,420586
929823,471690,442743,685896,327511
726739,157570,808031,559256,971612
11121,943018,378168,117678,523771
785110,41915,808305,557260,989784
168990,433876,14224,969809,655028
310967,814777,428724,394646,415723
53700,131237,100349,96295,885816
925935,414658,186712,764071,242244
732322,136491,873653,958405,736037
464505,874966,487622,342860,323882
83680,970474,305661,213864,507755
225881,339827,651464,739811,751869
189431,732549,109008,696371,577476
178710,148918,101534,870221,178405
290795,906676,211123,260524,586436
528241,586904,313862,21119,569485
850488,154103,256217,906159,416993
963224,332112,60796,936557,313488
272323,377226,836773,201415,315305
456165,725545,774450,236804,320816
143057,750012,690680,439601,80673
513556,64041,147176,963555,432576
672808,461431,863835,936581,918266
929302,968353,607618,790717,51088
390659,829001,387549,357558,30500
241097,227632,718286,370051,609905
293954,211510,966632,787211,84349
90284,391603,295585,607098,771508
499268,267545,32130,279948,399180
568579,75657,310257,489305,40309
471468,562223,722315,589792,914164
235162,77407,361589,328767,728654
513070,144659,640369,515964,56800
872305,283982,271171,370077,502959
719742,26250,454656,956452,227084
50905,198572,345178,439230,852605
38932,341213,739984,642096,966268
359838,533749,870954,381346,215477
588211,408207,921558,152318,451468
629642,853700,672003,622649,635147
869734,527742,71608,519882,224729
352020,555959,102517,514559,248807
743613,213759,844015,966675,395930
525802,48790,130968,635310,420172
912721,53170,898752,30359,168633
639208,854771,290901,912070,649401
275878,361945,515076,93059,837493
543051,176526,449193,302886,336857
762419,702525,526027,188594,75451
584343,722101,450879,780130,706219
240332,21092,501479,875331,339925
443720,388368,594667,671801,302067
533313,136361,958522,294449,884753
824797,131777,189426,724127,206990
574696,635135,82174,826861,982439
903512,437429,764915,399778,989300
622238,195202,710063,237859,442676
661139,298258,935094,276760,251262
730114,719124,701820,630046,590009
332986,86237,194140,870197,660291
698183,243909,371591,280685,10242
496449,898430,583385,858630,84709
436783,945964,39796,278304,621427
372493,588433,458310,217104,623861
310503,493450,703813,670327,497797
982672,740271,462482,510279,67726
746651,595899,936429,81455,413886
883172,388165,188321,778349,967444
869224,958005,286710,810195,252474
862532,958876,764487,549572,599697
323247,471325,547098,115841,406701
603298,220409,975979,905106,659083
745967,551239,611382,306010,382019
735621,531333,725804,608409,180369
420273,206757,336170,286230,254474
356420,621286,71419,141459,513415
885464,676789,519885,687945,436306
794736,935825,887631,741423,93504
732976,289826,623871,845597,435824
644438,465344,481931,652240,38494
876999,871271,265802,591039,872185
178694,897700,548292,450163,806325
424513,858428,408095,836581,670429
731420,619364,117668,988414,764523
935009,765863,42645,813169,571637
63890,819638,945985,399994,384281
401079,517712,479303,369713,109196
708666,531965,715906,64432,760632
627412,794365,271234,300803,666405
68228,511512,44391,453987,223293
958461,127250,465706,286414,762940
224264,206719,110492,748563,444297
829717,460426,459900,886027,730823
329008,538487,822569,134353,638750
382913,345816,773258,495122,124508
249911,581892,474518,428627,471398
979373,897311,232874,845833,657458
542772,800081,930698,729073,618916
169494,737461,707749,599620,180804
233801,847194,22502,684207,161739
15648,537787,739381,431434,496689
906348,654797,177000,708288,717515
648205,557666,232236,334505,767481
289367,215467,643270,118049,736862
617387,234440,312188,134782,54685
927985,615229,355544,21677,723620
835375,797281,411907,348368,957337
891470,88125,808335,390370,188756
832317,501988,509540,516646,893336
119142,878019,306740,91197,300693
474825,61636,55079,86065,714675
236637,589208,108383,250367,30261
195698,152241,453617,558506,35956
204757,969410,546488,23595,788764
390552,995394,339590,953584,154882
477436,18704,977290,59092,802907
708538,951101,109665,653754,169767
673804,247133,980497,278061,930383
76656,264984,104072,881455,964485
29337,569306,486062,960363,744808
70457,232040,159794,670550,738309
653415,548694,244206,175502,88607
783921,732267,33480,913803,592531
176295,318258,786986,763155,513774
453836,253213,674074,832845,732979
572120,609768,321571,451893,117830
191452,36099,797586,564383,445137
611217,864317,49742,539254,389970
777178,121890,45931,706956,609682
324941,468836,145441,560874,267790
823016,920432,113815,197713,547923
926492,664630,245010,615392,96759
586277,666580,708215,701726,669479
150390,948976,195547,600635,753166
859651,391764,387663,240878,800910
298214,815724,945878,121296,878053
576263,968429,861501,524249,553043
232828,592378,399384,714509,404499
360224,739067,856902,833183,782400
475095,731211,947145,365492,225336
426988,687400,263540,351022,270564
982444,754216,812419,740270,326133
253482,918244,640085,856171,202994
710212,160007,913240,587414,741207
525823,323830,872931,291007,625589
487479,491730,714749,460256,757679
461697,437660,321067,423710,438322
650229,125298,442603,990744,531330
422310,316157,82250,176043,56088
528306,476974,945235,670872,905500
296831,595392,169371,912003,282394
19920,973965,384314,906505,784853
671431,71077,124669,335418,289152
982431,38413,683180,139269,169180
386955,772150,403038,806572,248450
772167,396859,447706,799932,952217
566516,206802,525301,354819,512294
460634,226596,457318,891498,990014
882896,766324,711921,63230,733538
871826,953356,346370,43394,641964
289657,18952,819835,474107,512637
87695,744774,478295,444934,549801
23937,469019,840007,91877,371797
790220,334943,373566,126587,954346
959189,517261,615963,121476,344036
644046,517183,933485,766712,769219
624017,317571,104078,630871,736881
456756,844482,652864,849947,701053
136416,143120,64480,503121,367158
710162,262013,383777,639703,484266
655397,256767,781141,732728,310358
382165,620056,669276,433092,194527
529075,764164,512997,903730,690955
311934,560213,409479,886958,176013
85142,575093,376461,524743,473436
129801,275553,75824,619065,212748
976586,800186,810336,49797,914815
523590,537078,14979,454598,127549
802905,462207,506643,715241,483200
878846,515129,809792,88268,607770
835129,51694,937773,389090,365061
871382,778914,923706,386632,722500
333241,950481,776363,983761,683291
550389,158618,447382,765722,376106
309713,646568,522937,429577,500600
305865,616380,610844,137470,180945
526670,438887,41316,807647,784081
83717,701697,466739,778754,280318
817083,992374,854490,726038,176577
797608,171895,93019,116282,818677
669396,395919,347652,877381,165407
672644,465156,53221,347576,490755
351508,727335,872173,858400,742328
95813,200601,544930,478075,108503
524645,429170,932070,693335,449527
839523,209070,519611,284581,238445
788706,198143,409127,246588,126092
412265,240658,813746,819943,572102
157218,606525,556981,223112,891503
171443,563073,299833,173592,827907
224503,669887,625819,713810,242588
472634,87976,257118,960010,11212
593188,244377,901398,58027,64540
531384,577153,441468,587135,96559
886981,484920,749973,456298,177702
853675,805842,527929,622155,330956
13913,992644,440392,286640,329131
712438,15078,754197,640861,745512
161769,279424,834834,179199,531062
387836,492420,527428,215184,686179
753333,892890,587891,521193,746961
28506,317282,773497,956874,579125
433378,693928,734077,13269,527129
144721,465268,329126,125743,235928
960395,878721,176758,609886,90222
439225,968095,851899,394386,101262
498843,196448,138673,579510,22581
921866,229167,225530,613706,431299
641610,156406,483907,384546,393760
725872,734553,927789,40066,562230
301983,563268,974481,795930,550551
381086,977671,713182,337403,448269
554689,986865,312849,781025,556410
191333,85947,886892,55653,570993
404529,718731,92782,614825,783678
258560,697746,862752,274594,146726
454789,10149,441308,366177,760150
403756,110060,863802,648245,682818
167170,675080,406633,278696,377061
428229,465290,863296,96736,864185
224612,58495,941293,295797,86010
142793,353128,552324,710864,528381
848842,706694,752105,456857,386865
51071,143004,132201,214873,835213
318774,557517,484127,787617,319798
948681,857321,424107,656920,311473
109231,178720,268783,774742,152001
145144,230273,81266,187687,126926
118186,967459,422710,728614,946520
667868,836125,947547,889788,364648
298304,833774,78537,748188,421046
108329,439020,33918,916857,420298
430264,545422,590332,965515,657664
736150,318811,404930,163343,692562
687611,883514,516680,447516,292683
706168,342419,110667,993386,583643
294648,68956,277105,154016,314609
636699,704458,632436,275597,532979
824843,506088,880658,24225,16978
922961,108515,584227,805390,434099
565598,833445,561603,328317,648919
587797,101028,45225,17684,572966
318728,21281,849398,501393,715083
391496,967535,668357,684082,628320
606036,969669,506173,523492,869331
874418,742091,949524,22820,242314
844045,84331,380339,67928,326833
647422,790038,717393,668420,322269
72979,266173,643524,189096,449955
41901,760458,580269,730694,950579
138061,90859,524919,572225,81907
943191,903562,495140,798373,249472
209944,913886,838822,458221,485721
82199,237595,937574,288016,448039
860224,136598,250286,524237,85738
191410,128507,758698,144900,863893
659825,59557,233534,845042,731338
798341,443871,691609,142729,407034
136747,920763,950901,671806,976193
145978,486049,821675,305414,425093
180427,322330,893263,861046,457775
694961,625029,100692,922273,859922
51702,458232,173517,687444,922227
544839,845248,351666,766906,243876
656676,880435,37557,216878,340352
858943,436342,539915,147535,599735
135865,584514,146797,654861,101916
546839,657606,99431,161019,463606
18757,783349,843290,517842,506938
228104,602427,356817,789298,780101
933466,884863,159731,316143,548132
986860,999499,979758,134358,122841
582827,927627,488428,894748,300704
673864,748517,47728,175042,336618
79048,669390,560312,159194,262969
504666,858839,788373,440923,781236
673434,670185,670062,531969,438334
607433,797053,864022,109120,146080
750015,968981,466035,330475,350438
478167,949642,63863,451373,723037
50646,311391,603728,478324,851867
36040,866875,422945,406586,152211
438004,326013,452616,91422,438810
766164,785970,673226,103867,238892
819155,277907,833434,111123,656766
556338,440396,986306,480600,162527
256137,194792,536461,416555,261754
439918,61132,794351,537833,492835
963075,836675,435833,142857,744947
824832,914098,432206,166067,707670
633045,319618,936127,219888,151640
902543,371794,897154,151327,578428
921101,279728,583684,917175,942062
626609,888278,375497,830772,849512
990727,52826,342358,954113,862499
542772,796845,599635,892786,808821
658023,751482,908620,285591,665279
197469,411494,268333,604916,856429
760573,466674,358030,44032,220672
787963,146776,335283,236730,905302
689205,744555,594181,984806,321119
798872,350292,302302,622860,274431
934414,722902,987051,781642,358349
854829,148260,868561,803232,715873
750499,974526,46503,325258,293806
447400,970469,378139,832444,298961
208550,610960,92739,932517,472926
454955,803484,408741,911729,454365
830502,856810,582226,545902,755188
795841,897308,521208,713082,780957
375597,499207,315542,845558,113948
289708,468440,715984,132538,610640
36267,169635,708859,460543,518109
808170,290745,825121,611786,404426
991207,655932,90914,193754,770589
980965,920177,281226,477954,42677
228788,734220,170993,197123,70515
672160,443523,575649,693058,590014
246421,468184,964902,306417,788545
410503,436007,557288,113564,328186
452981,621480,149603,975583,364840
952463,126860,992676,469315,515904
54399,306890,25941,68750,149276
776943,247471,915848,709822,482707
448255,609983,485398,757005,918177
258152,608867,68375,889391,439536
303531,197699,752076,103345,561519
244866,867661,865011,635593,494299
60226,298134,921081,984731,50147
745566,119002,404255,861425,943121
153107,984982,269303,249206,681314
793413,582531,622130,446966,220959
536805,545866,805471,987659,924530
934156,33762,986646,778033,368554
523106,816311,253941,395122,619634
11654,98328,304310,369029,162172
304468,84253,450343,217942,717382
976390,910524,541187,78937,991858
975012,765483,734985,22103,377441
569600,647824,817116,806252,141726
836247,263993,407198,338884,757168
400314,733965,560702,739965,37185
338164,598256,726781,41261,299793
799846,659974,652871,319268,349028
34125,519621,156825,706243,881852
548599,633960,870284,457284,597116
94339,978837,608673,958924,382995
283693,90187,983045,616845,965188
366942,879633,643260,596633,74901
507207,812891,542691,74714,27553
765907,286404,306400,380167,431079
862396,872236,101274,855738,779701
575247,589318,778175,503958,173406
128810,480979,704102,154790,412908
256600,486966,743451,601132,949611
731521,390691,40954,568750,797475
517552,603393,308892,805964,258693
576823,297832,384476,450748,498231
370218,69958,465623,959541,729971
809827,153539,228804,543348,428306
581731,932973,960027,145155,918539
574607,562731,842737,842436,878486
21415,661650,974053,662482,545724
290898,893588,872909,101181,694809
13370,477502,517829,582669,918920
349457,631754,648780,919854,965235
971219,891655,339828,939222,719081
357666,245741,453003,86473,133214
511324,216124,180742,558379,139345
989038,638763,458253,687490,198448
325554,205934,570091,40631,614950
712872,518308,85164,777998,323401
210873,524854,528525,773617,642435
891159,650426,870881,585800,389058
488313,469633,457146,330567,29965
120853,168538,617505,482853,305802
991399,701818,585845,246573,825711
694428,438395,66761,459947,379555
372320,190867,709730,416646,476687
178104,10632,784047,675101,905311
16956,531893,738690,554869,724407
128946,516464,740071,957754,474502
773526,654081,566430,453919,401129
449283,150759,238803,439967,65900
852882,699449,68590,640841,389933
320250,471273,511082,17623,677052
74179,761552,832911,288182,952825
516592,304212,211369,348232,77122
995543,743381,171894,633428,44049
