OK,PK,LN,SK,DT
16424,863295,310123,594378,464580
540688,156467,403820,974838,227549
460761,854230,977405,212294,118545
787830,220380,137374,436078,368539
72453,20814,136151,170413,70182
487755,122336,931440,70465,935614
648965,703170,22546,507143,362231
979741,284263,47260,199666,332562
207304,70645,26074,773005,955907
174671,674863,836373,686617,987632
324600,361193,36336,749114,470066
326499,162786,249813,430907,98400
363125,24218,845514,441686,544177
547527,37318,61464,290213,613854
611178,282900,91969,28514,392416
53410,303476,749980,759203,319238
639467,463559,962975,111320,667362
999123,170887,694916,162132,45136
147002,553688,278362,890543,838970
905535,367236,935257,196055,404412
581113,750443,104258,607467,312749
620999,215669,314758,952103,247341
773706,446487,558320,134476,640795
751077,317922,757590,267232,927613
46892,357401,277354,325914,457184
558001,858693,741225,48438,452478
55030,877023,991653,275079,357497
346594,150609,508426,471411,376879
487794,159335,340684,344207,140348
497190,447510,196929,224951,633249
484183,221091,114547,164393,719917
156910,984827,234255,322530,568372
671807,858742,986011,14092,701256
812826,349241,203963,926307,739036
407419,342734,543311,517143,780765
971316,565924,356700,83142,310689
941628,632832,528909,752795,91402
176504,75460,841527,450767,737943
388252,745298,565423,428405,11388
859790,592754,386258,835862,109222
828696,481340,226186,132735,482665
496243,853780,187153,261656,759351
726699,296689,364809,91107,664329
762536,523351,860499,563908,858431
628357,576503,802340,183930,527325
169604,750134,736868,37561,353826
190913,802592,792153,705947,671375
885803,872737,831243,32389,873861
881499,360387,789425,191375,169067
611390,23197,494477,738086,134852
160895,244126,530450,417397,493582
815123,234639,383023,130197,529272
107220,494365,383379,637241,392920
812145,312988,430653,988199,832767
790114,871960,496002,568951,778316
285605,548847,233501,421326,304580
32779,683076,600353,611515,339195
672521,721045,775101,282916,329692
186868,64888,979142,13956,207293
908801,56784,748823,568054,696352
529353,384124,487596,256925,475120
800056,857337,124229,363518,408865
822585,143853,52520,989314,671902
995340,810143,36778,920689,891737
33644,297354,814490,643472,999528
772833,972500,81341,68436,333456
436448,734153,476859,192611,641833
278485,553929,143327,733972,940424
654126,267150,488818,706658,182843
498686,312679,265212,29165,368832
376901,458390,384057,578211,300489
122394,571424,216022,414419,665467
58370,426412,75665,696496,245232
471094,612663,63263,32313,876836
80248,672949,134600,225452,863550
749077,922655,727017,353592,490910
317455,771289,196419,838347,773003
193238,853788,649046,536074,772214
759146,932541,89251,878480,887841
945116,262238,390780,461316,477571
376824,499094,765577,559152,280687
425984,115391,617305,399949,721673
573514,153954,268207,148389,147334
404460,958975,709940,77306,799111
536944,42856,619658,569736,842248
197033,581564,342406,596731,698941
725941,783756,28978,538281,791432
798367,474429,104470,690995,600511
685662,35714,447041,706598,560493
111400,847170,853842,136635,838966
701212,12311,210535,485311,951730
36062,215005,182446,278337,373122
269089,230662,563859,101301,201146
523190,250613,937290,689560,570788
407418,948184,363036,432044,235860
141777,559314,177325,111970,458903
165200,510066,657427,616397,58133
323894,157555,404347,723993,68695
221733,977918,144532,933469,350762
993686,578595,452477,858775,685599
851595,155635,975554,75946,449786
542011,773077,283103,462708,505415
317880,229859,545662,140662,87585
65912,397681,666846,624623,293014
487405,543926,243123,49101,136991
520403,924173,281697,109166,474468
516310,85827,51015,213501,919510
424835,533455,481871,574615,808787
791396,632332,155209,323358,887819
603779,510100,341692,628100,690737
277728,707962,171491,701357,28663
213495,718851,541972,121561,389631
800726,946224,564380,54601,504565
459991,70765,366625,16061,833473
413143,629698,649664,100607,175257
517688,19918,611579,595410,991126
641943,961889,199591,521752,161379
541993,234676,148591,996011,597936
489481,921816,826759,246506,352065
672995,74007,75972,951281,674486
559048,155429,936648,630312,881890
847820,120904,919143,967171,884746
296471,226268,531727,214165,562412
305723,878653,567864,621755,820360
273686,956284,304135,688364,741782
830420,695876,141454,822765,509558
832075,127430,782682,935671,357533
208416,849899,100379,522645,518869
497821,306784,986526,865148,605626
491382,303335,432554,791473,95885
28846,166462,269075,998142,145820
586132,541905,595087,67759,336890
368369,33820,508500,251724,541673
589951,637425,930155,564860,218827
387558,832287,723561,108801,649330
323087,823063,807802,312052,965237
448112,570221,772599,445286,599573
485006,568754,566052,867646,302702
119930,295671,865262,473991,258746
962321,585975,796598,158952,655098
152078,424812,984555,871363,651114
672710,119603,830809,798414,834873
539386,473532,137159,938777,482992
934866,175316,998575,973388,998367
892194,641693,906778,175339,608976
181043,637604,266868,296276,496769
448571,878958,951556,961660,925641
556939,869519,199368,854650,581276
887029,55080,691542,546778,130490
559932,378243,155176,702131,330394
818638,179133,979790,67004,822932
563639,425833,72567,606814,378976
441753,606701,300038,678673,662843
47703,537713,34244,52391,585378
525438,163080,491785,974365,600379
949858,17066,421545,653961,879734
123461,693860,542540,460671,292386
200160,42136,588917,938088,167438
290220,737035,522733,714355,54097
18954,741331,241011,726545,214984
466407,77767,529922,581832,935290
721414,116953,586044,879130,989892
416535,693601,284457,238622,111365
17393,687948,623640,851379,229834
848544,416534,191231,281728,748913
289568,691802,947752,276650,82404
284857,725942,992337,117190,279316
108615,989916,965458,154535,632596
618884,957280,848895,294887,202497
110531,115341,89045,89348,386400
366030,325296,238615,109254,74787
306274,752496,65254,248053,51489
537808,856335,177398,827342,145558
86116,969288,889061,226301,648957
952721,877221,459944,719029,817590
208390,694652,365805,26041,319929
977435,730845,343298,580208,959047
37304,134903,583734,470525,36991
832360,82911,948451,852631,133444
890850,666019,853980,76533,215658
335687,119245,25789,74333,497425
380721,453484,218401,566005,37978
641183,340941,59209,255918,603462
658347,861054,453573,432095,246303
379166,669431,632718,361445,920479
909094,766915,972190,728427,249531
132363,914944,440728,339245,513741
447544,469729,306574,484070,358902
92160,275698,346067,651389,502270
78354,295816,569096,446555,586899
564244,10044,344512,604695,558089
171146,802403,642448,240990,630061
690811,688381,953752,241468,158240
205281,499306,826213,576237,153525
265008,148823,427280,56510,708053
587012,607073,870693,694159,715509
703624,666286,884161,51873,529734
818998,749020,501135,194572,845268
233177,681867,814552,705311,698948
336310,910404,31853,471664,343036
860047,843639,601881,290406,981927
284157,768682,208927,246344,212103
47643,856023,791035,433677,321065
334358,846988,293367,797234,373619
150332,295179,826389,994130,877360
287363,186370,193221,278685,588411
933614,946990,409958,944128,164913
399110,874081,622652,176140,574544
491230,445460,93268,975578,444875
900013,857025,463152,596385,169881
403132,118591,994420,777655,380975
865790,992984,218551,488051,680233
42475,851668,708594,843506,782339
345755,713271,29056,373614,947474
430822,768517,397238,606038,47982
377040,934213,713657,361465,771117
812748,873031,281777,452185,248762
714137,869860,177927,642175,762537
940153,779450,347160,770841,262745
751082,88872,888141,780304,832477
704825,890293,326475,388227,322506
941923,180263,763496,379616,777284
961862,100970,702219,796503,566210
656045,734427,748080,626770,662200
876058,564379,301541,183214,916302
566775,999259,864464,569267,715742
715245,297922,404919,425703,447447
478787,167637,859871,914302,164046
206150,167980,396503,319010,524184
839303,306480,502675,898649,546840
602288,948191,867097,160244,84709
984491,445096,84667,637262,777821
796185,53529,871544,898053,847101
449468,488432,421557,257535,684245
75563,123378,275854,650268,136686
739157,989967,834137,892776,12045
260153,528354,199560,433629,633101
504287,559764,183809,914405,674206
866669,64542,271709,146218,363287
825175,972545,698878,92173,827344
165743,838074,330398,865618,584825
341433,97075,362171,478559,594656
791250,813100,388063,373854,148343
642375,708092,400430,808078,576727
796681,333854,419124,32797,39837
153178,763689,779710,378997,312868
173843,255117,818131,955081,931763
636130,271599,437844,245715,928069
227207,491119,774596,111889,666047
525790,262530,698386,677838,444515
807631,93949,421275,341102,26704
65811,785401,81987,842181,411396
908442,689505,772433,447080,356977
758643,500643,265240,154030,950506
551241,798223,122235,126856,519112
795221,750320,392046,570755,361411
547427,878869,623498,38704,625221
688426,320162,445637,450402,509604
311926,723853,747061,635483,584952
775513,218065,476107,693882,742298
636962,934069,695516,306925,49161
670401,171095,403627,568499,764286
172906,117270,121502,31038,338121
450597,888248,931584,466563,414615
214008,251119,539745,309390,332794
456129,596538,48872,887798,231847
343929,590446,806037,458782,760895
984243,687030,140558,601576,21128
603637,89354,555075,551753,950930
674489,104838,85908,847912,702440
942953,309456,772569,119532,317316
31868,126907,239263,122573,522641
963156,145779,769725,772602,23758
293671,913433,689851,297734,347997
399112,917375,668339,933916,843817
661369,194983,186037,525436,296281
22493,984848,554607,18996,439173
908917,692767,524056,828179,45845
111123,722467,532456,468780,341414
944058,385496,470563,939538,314898
723732,862600,578499,183449,248976
197660,904580,281245,782382,723066
502390,98259,34582,14473,970831
750698,743185,867120,134897,825172
833443,998077,243484,112164,384552
776451,761369,411528,473661,126259
273834,918075,478837,861592,635191
299368,608992,457293,653035,37842
14433,231579,379251,121831,442352
513120,734992,561445,291418,192486
10188,327618,72953,227564,660261
302280,951152,131045,42154,98628
986419,221304,948929,288727,466145
577351,862796,179612,211510,243509
95316,255632,507261,582123,100981
835737,649093,727116,22959,927121
73523,52357,22616,539394,73482
783234,382806,237040,346035,195650
455671,768672,522476,192806,331921
879624,852621,998985,873550,765968
462208,20847,617952,200212,149279
381606,140887,618101,971286,35713
822487,797130,867276,759093,542039
915266,567589,239778,68051,992988
744998,959139,862375,833068,783076
222644,582697,339373,203831,723151
410754,103324,406346,988690,37134
65665,794312,376257,410181,465225
386217,725231,444874,277597,384830
376861,424048,630295,641861,137659
74668,800903,375260,540203,471108
200035,186167,25838,471629,711658
238660,211609,524981,334742,137636
963240,932008,30526,710494,642320
250878,148271,645349,772839,353510
881996,800301,957016,452349,993516
274545,580996,491050,320992,854836
57960,447885,600692,283472,801102
114534,33199,226332,420198,209181
495180,643125,480716,929786,419181
718658,956989,467265,391996,454341
944271,576007,385746,106423,453528
503815,118356,419857,27927,177265
387469,809063,907601,606793,739709
643850,572805,705899,599618,232939
891507,74538,587053,614198,180304
616258,488540,123906,154813,236024
31568,205787,444373,933186,529215
479857,167361,572085,869294,870088
539887,184315,261943,640959,535521
383137,104802,112509,478941,996808
537083,294139,609581,176716,455654
725143,560076,165182,369993,800682
795157,903778,439827,45220,18428
961283,95101,351143,112384,518879
432816,438020,940720,188580,504396
320329,515145,292915,136080,702603
665516,250717,738926,895044,476578
467555,598638,228347,600002,909621
906328,856359,76063,897956,32527
154996,218891,434828,463158,567138
873433,612228,884252,661631,704708
481206,191885,118607,442619,761544
368908,429540,918839,888675,869503
941349,270337,342227,592462,656973
244853,294716,846268,493542,874498
738512,365230,164609,932736,37606
41356,500589,449992,237207,854205
498189,849567,821680,861426,795978
868093,922364,103807,275554,941467
988185,412096,216863,15868,552435
784489,558295,338724,31573,150962
401228,691278,640658,155773,675604
528070,379237,742924,354810,383094
742811,628733,251862,119124,867344
903660,278770,255510,605073,228001
445485,400255,173984,703559,148458
540469,30428,498257,961989,38526
652652,915710,284190,920971,697380
206628,552478,25720,990389,572525
344856,884748,454704,407654,908384
709787,871860,608190,322491,31270
434835,995441,432608,621367,43557
683403,273284,764551,28938,535826
686166,529330,146217,659833,220442
504911,322308,504033,139000,264832
556447,171177,27879,219763,553219
214839,581647,915675,966496,766262
288251,288355,385941,836625,801378
753887,23676,878032,744324,742156
685967,473261,261956,421412,956161
703668,444093,754539,445472,872099
971759,156080,193189,208170,719128
547494,354700,363844,569273,957440
90739,54466,758462,987305,450198
833186,773896,144746,99747,482689
569822,256711,368698,965722,866260
16516,826775,220390,807876,765284
77535,359038,502284,108938,586164
454904,271192,402226,153281,551250
112526,854459,436112,135196,753658
656507,396401,110285,968115,107837
592798,264777,170678,471523,814769
680809,399759,151578,257214,229460
687474,353930,166351,304995,939219
303762,809028,85955,621143,399130
438188,789435,802701,221567,600566
29245,858071,946631,851819,104586
669966,848838,722543,146265,565365
291446,20014,991025,175478,364606
924267,459205,879175,925177,107702
754055,159318,959863,671542,804460
166057,572172,410068,448498,244494
899729,614047,844228,487651,926350
452314,207027,948557,510995,257088
725557,312108,520057,422757,990030
140218,353307,651925,889070,801374
107897,528439,485945,934854,961102
706107,651968,365048,181675,488633
312413,969714,847697,235619,394566
96183,948403,613357,137761,675484
559914,106265,105384,756007,46547
374885,311393,389990,394487,808351
966604,626395,522312,76790,778612
907538,606300,988357,893475,860791
641762,953337,778463,682299,842167
360083,115063,210824,366942,690239
224668,106340,342458,985023,410625
811646,234007,200737,937533,501125
929484,616092,629369,791425,155024
802248,79162,597709,864428,432408
421873,921291,901807,124095,484478
435058,870840,973825,495347,116605
254035,812190,416073,681104,216202
322238,428017,708634,435583,535212
105077,322821,803921,134885,489466
910352,947646,286252,841484,708552
281862,500879,27633,212522,728374
682683,762055,149318,410705,215544
685775,609598,902319,479263,888682
582245,550173,562702,346260,162859
351232,745660,661999,961528,855154
557636,254918,395866,675995,143903
96086,298236,324259,691136,943424
185510,670148,275238,854229,192754
608308,917146,968758,498670,279581
830119,880434,960112,719171,737955
180998,927116,952173,411836,66806
622651,871596,974978,744323,59116
959500,264030,615531,179299,50364
207662,378165,467836,698382,618285
844270,86350,659466,710741,951089
59658,690310,538687,342911,461819
759914,480935,971179,29143,401401
184077,894507,918863,413368,706737
502297,47218,207572,690237,742537
438807,667065,159843,153118,360162
206751,408753,558881,138725,701347
849219,640683,767616,818505,270206
497764,798773,420913,125360,46917
974102,42093,588106,578211,128048
548798,603878,208559,203175,65503
245610,759886,201714,950482,105718
595492,566166,152501,373744,59751
604371,282027,357311,185214,311937
957515,226574,627618,423319,665598
753826,453183,336825,636428,897897
174787,746126,23324,977393,643493
564590,697911,455648,307073,418830
410532,735613,398676,68754,613328
821900,55707,886370,952005,410718
717299,805370,680698,774530,319039
519281,107236,143916,269836,860315
201334,397746,86907,350311,169828
552478,143006,430912,652428,64544
448499,423483,36410,82967,829363
720794,564165,504776,861075,608262
420919,620252,212257,364640,386914
321377,194030,654240,24518,756444
365290,922489,752433,262559,292131
357331,42912,569697,16778,990556
520033,73944,286093,233550,615479
787060,41462,151501,837694,813597
848447,807191,478533,413088,412184
16143,831541,804192,732984,175053
363370,287299,262341,968519,366147
596820,85518,182219,195804,640056
116798,324649,641257,358185,148838
715504,942296,293771,834406,377324
882444,36522,93619,699490,689041
679099,143120,301808,698439,241850
97898,57258,854549,513125,225939
104564,420946,702500,151210,210212
71105,255924,423958,985147,190418
986810,298453,158545,681830,162005
953942,669824,840043,994885,960635
319188,224031,420746,406891,327027
135992,76006,867314,600264,144989
116162,106072,576491,437480,414774
461198,846225,789592,249387,525520
295053,96566,373048,384481,970276
552844,878061,901080,729472,305882
90791,96986,93169,710823,221899
576400,824347,458637,456070,828205
83932,264161,478826,15405,550318
810333,807035,680606,203845,877506
84263,969959,534229,124092,567724
288341,51424,219491,208872,482543
213608,314954,909623,329763,814878
998818,752341,463623,687196,864066
693914,31374,664738,342698,270986
427207,141368,752273,222320,714638
677549,953129,701269,740893,394074
841441,391621,859065,496591,30076
60116,638166,678125,485848,187494
139585,651608,800206,909888,128613
580871,297184,313407,965503,197006
720489,427852,95012,527242,777105
650471,557513,761490,460374,508634
209050,920480,854498,824347,987018
317584,888760,237039,295770,676575
323050,748018,365465,345390,196097
103245,518679,742324,292867,448590
299232,146947,980331,157550,316038
741358,145766,218351,296221,462057
402177,392845,111728,39722,435648
629329,433993,223800,539051,686626
358592,393896,905012,356064,544108
134455,293591,30685,949232,228869
591141,199399,211224,136082,739023
868326,572843,196042,93580,641070
503889,371124,661550,244158,403532
72612,603561,932665,235988,484623
489285,901741,160921,624716,374090
429734,261243,42063,152955,450352
773863,625955,927167,805683,245012
651072,267734,704528,715612,629034
955754,307832,672835,450876,911701
33477,228784,456406,246991,863820
503391,102533,418803,912380,540659
851675,965611,134269,379671,981083
163725,71964,500019,592651,370719
61002,449647,284313,802601,281816
183438,640506,372896,278365,974952
242502,730415,199144,905559,890324
90786,673530,876248,319643,982214
958392,902946,560574,822351,694242
789600,266491,378946,629369,82109
684534,106290,921511,747818,848309
907285,60220,212158,79660,944464
268181,450664,141064,803222,401909
100528,885461,549750,250785,919795
773057,47013,710058,12385,912547
654681,94994,193537,737654,330755
540361,821083,319303,890992,16239
103522,411066,332664,125436,756538
826246,274549,351709,967032,410927
321778,687640,198657,565483,505491
562050,248829,367686,627469,525884
496790,358433,713314,483360,117129
694309,575449,38731,229661,854416
506652,66980,449415,987559,982141
277903,237972,109284,446844,486361
227112,318586,228766,514411,169559
441030,29463,373987,420882,346877
427404,485140,503968,544151,394700
859817,611766,907121,573709,170309
845932,546051,406505,449808,186682
573913,573101,91391,801151,297561
767944,400958,325523,355054,788329
177759,676633,852943,539892,997401
341928,569835,922627,579303,974441
833251,868350,216654,363075,703749
376784,889691,653199,494561,785256
785026,733575,938786,96853,780041
647279,199913,185684,761877,847609
91029,457396,863677,37196,836684
845396,418429,703964,716500,593798
382915,657095,807630,415841,543972
33754,511963,606523,258760,573231
270624,728964,994617,956104,92788
437688,571476,243147,720636,815387
507993,218014,96446,404562,83299
546616,588890,459630,823708,858444
132260,245428,365927,344605,740119
274570,169662,878047,157828,531402
589353,771961,278583,31192,179545
547431,150702,963151,242672,517896
598002,606361,37477,496307,330010
893203,994905,263758,993517,383470
713385,165520,836516,883951,390353
89915,910464,925683,430265,883347
662847,520006,879104,567000,664484
433614,756852,923894,752855,236015
354639,801020,817856,142432,619542
117286,436309,909020,715562,678395
336054,937688,134122,806666,761832
993151,497282,927023,99148,147564
127321,83218,396429,806572,642890
912162,359573,39007,743137,547261
257462,869248,689659,968329,465536
967127,106661,632458,557458,964502
274197,906024,534432,522384,975637
823635,328718,518467,489314,257751
681279,879685,794126,862409,780689
666679,841648,267075,302086,44982
141220,987071,539325,781592,45854
827316,46329,792334,292928,469604
937209,345671,65239,598129,726714
235437,84937,864947,261627,33415
981096,970486,909930,214723,945306
775868,458184,118943,318245,362697
113379,998005,375861,676189,175976
884708,178570,830328,923477,721935
280791,571247,586984,353426,106121
17499,296864,119398,263989,426318
850120,212635,880937,223725,35600
718731,762018,723062,35331,24493
734311,705495,131119,431191,296170
738936,671355,565178,756008,988001
475662,912504,725100,254416,755385
670705,885264,139088,948073,283873
943217,663771,949361,43725,646849
44056,888698,792700,617008,987669
159490,646861,701045,569918,623741
59443,165248,977591,916224,229891
284219,846764,413048,652919,225845
236597,913681,787333,739340,653654
547703,833350,499167,36724,53264
226022,616913,962646,771801,589860
670965,450275,949280,226762,282928
849925,434763,39366,330395,367295
331246,720127,185239,124665,339373
541203,260685,744369,69958,275163
766127,940109,761172,257641,805903
945750,132345,888687,938350,846120
480764,113791,221022,470996,281859
187412,495928,308640,344629,554112
855475,181481,285754,863139,727387
973236,403768,698473,410406,552189
682197,494354,482453,316745,311891
947906,867262,307649,249861,148299
502891,222591,685497,146935,79201
72032,996197,859076,684775,667654
867517,748877,825454,889596,26084
824508,754118,839206,659445,750868
243773,807490,402963,978960,844897
934107,711088,676505,793764,308227
453310,464086,43723,887396,18538
355077,861672,204289,555300,632199
680038,57820,586100,426845,652032
597721,247785,125766,585794,967642
652114,235188,922710,424743,904902
597103,289130,654390,272369,292443
305809,956728,50127,995811,609685
620894,222243,572550,723336,571073
423542,545003,238570,864871,562049
350982,117321,83147,82583,81590
596917,613346,228673,831584,631984
502643,960483,383999,764304,725959
714465,272925,547444,400568,504636
445413,767480,712493,390143,711015
356485,723734,516715,883204,742220
132770,799835,458750,624638,21002
821605,593066,491163,313884,646289
959380,434482,614659,692472,879150
978375,194437,419809,344590,956842
986192,445942,618922,685352,364377
170379,740010,42719,914931,100394
564884,37755,869923,395865,458093
510812,627411,476955,692114,367608
959451,439175,723454,124187,949649
938190,471276,450003,315493,553119
259415,192836,818650,17182,387074
311101,384601,750085,489131,194038
191427,964453,526722,174825,391029
575125,879003,375179,143608,231382
721638,24463,489304,424644,605738
451113,672929,848398,180124,966907
710018,644088,362565,542042,24731
799821,764216,655001,983433,23110
799816,309496,221520,405733,24715
490258,502537,996607,96777,255060
398070,124052,308349,876052,404580
974905,927699,514625,898362,253401
317965,284674,931551,896758,727904
710351,84169,91046,907436,232748
32592,313327,628641,595594,907090
315505,589273,874632,227627,340058
99361,450634,992576,194854,51813
973284,15728,879499,470230,290343
974865,148665,625626,324278,923789
647065,198058,532134,900207,346638
733349,572455,768137,579869,725842
148566,147581,380163,691702,190140
537714,797928,284124,409902,37290
719098,91890,735359,739728,406082
725164,144244,155422,679039,523926
379474,980539,960547,607813,496634
915475,216417,605256,965487,81169
789967,737328,86417,725168,635806
516486,929705,635131,591175,432719
992449,851888,163110,894486,474312
788259,310963,952980,840584,907838
293613,83245,362023,439318,971620
193643,913214,357941,229765,637220
446417,389186,155019,621560,664945
468848,654048,121822,643793,890572
920730,421894,907633,587899,171595
449248,602223,369811,127909,853878
259904,488874,376042,833464,200792
462372,145771,436555,982446,116844
105924,601985,623009,30703,98577
591775,320487,306646,956118,736618
65553,496484,631665,769977,266031
193738,343462,544848,472512,134355
935240,38487,762688,234469,167238
633338,564796,219726,677515,581523
315727,923973,178555,358026,535015
45683,545157,137332,842795,76226
458128,621348,334249,780574,217370
621281,182966,157522,403989,160541
188390,749748,317326,540650,869741
407960,432405,864202,916388,490477
919461,671712,559200,723783,933073
95689,465296,660791,686546,110513
570232,203598,688208,343549,251409
580645,801552,376554,424873,614108
393818,771812,408750,727111,973635
118421,492886,69944,760569,10382
959359,143058,715389,467108,855161
143743,880509,387082,847564,62433
122434,536310,511169,592389,455880
617428,863921,382262,61586,499011
653708,296659,305251,551651,412526
794957,791403,641260,103207,520582
51632,714761,211287,383414,112060
366129,741705,328706,808668,418010
602076,686502,738849,202057,876510
805520,87130,890492,718495,673352
269256,827110,250594,824419,424193
728499,450659,531188,360079,547235
515208,840405,971695,865345,580707
977427,394989,396782,367927,462284
585157,304332,800803,954007,742344
84423,801614,940843,578171,354121
877649,117981,339039,35651,917325
37815,849113,207007,693996,892646
826992,452137,915679,963281,950548
527047,461926,913787,715749,722405
65801,703776,327499,387825,836631
154648,89906,666947,335418,741892
10546,106841,394356,435703,790696
960594,312012,696955,320039,310297
898693,693406,568345,638539,883591
770903,907959,796630,431065,403253
474027,345933,898630,671688,475271
954220,882124,999543,44324,355397
319098,60655,173800,852960,616325
231745,956049,330825,437124,69520
452018,457721,827452,851533,97362
151458,96088,88610,360866,371898
95536,941307,94072,101143,876081
755202,842599,61350,85542,264225
792304,946058,646225,771146,210849
59734,312815,779073,613831,399094
789656,409074,371354,141414,361479
656496,458333,653292,709294,382430
206150,427252,44984,994287,46767
603658,878903,596874,408519,177919
28315,620646,417676,354099,528787
819472,495294,132387,661043,396436
242523,341130,624224,288537,245011
598691,59183,343930,507631,701749
937462,233786,246621,723442,644749
189200,391571,797836,631721,860946
931370,55878,797277,658778,867656
311421,379480,729031,932028,132926
941570,515382,937926,680339,221960
589325,197077,894689,467994,326211
235042,72517,290868,673536,174114
100028,863712,363446,793989,274519
437527,610463,843388,593695,868645
733655,69839,853840,628251,330498
723562,522382,174871,107739,95977
317212,268472,196583,453109,612865
109786,445466,723819,581641,634843
903583,166359,686206,973844,105624
240559,611345,573876,661095,258785
571048,146640,447129,161152,106995
432460,434367,90350,644997,431590
804447,735859,322115,797622,926517
697257,184963,720098,413706,107269
115849,957511,262960,601447,830749
745486,871563,962593,869206,750837
646681,52788,481668,58082,362610
359795,257442,117193,336964,613953
650666,734773,277262,748749,367341
926790,73860,286573,938087,176019
661843,342805,913968,15423,539177
49316,115713,424741,949256,373501
591406,863452,47317,215668,757378
705339,153305,48969,505287,365182
465840,255731,260559,197741,606009
162202,978464,322063,897842,79511
539397,906231,562732,100148,207463
663553,519494,93406,58757,308610
317254,939340,101848,269496,284335
195345,28835,261500,298067,347053
384319,467834,777709,151293,424443
564535,810720,147212,711462,554163
710940,286884,438034,763772,865725
173832,153600,742931,901145,902546
766559,423930,476925,80170,521159
856077,547865,554936,128740,160963
165071,470192,709272,315877,141617
471050,15326,242945,367254,955444
530553,631237,153539,292595,269943
23547,409551,725176,479943,568539
555004,428672,863820,985141,851062
647724,190733,447127,802603,793018
526768,531036,752121,11918,47504
463131,85321,28363,601644,941534
130727,88201,782991,299387,818104
613989,775991,507301,698889,138763
