OK,PK,LN,SK,DT
906805,174281,769951,610935,869474
288076,43468,918683,439784,184810
656926,101113,290705,932187,215599
981698,636157,789312,287048,165425
351090,658473,683517,851172,162951
572794,817585,340111,668863,56647
632041,213251,852379,342456,489100
218705,871106,987772,549974,955356
683940,563379,856314,718963,368012
805524,949884,255678,233943,270400
671655,788595,768303,440189,18349
284834,458015,178465,72991,98496
517812,152538,560182,737064,380455
305127,50836,551560,778462,883471
497138,515672,719725,982171,433073
341419,903822,756599,371711,871843
146687,740823,673206,590173,393020
971601,489101,983091,496380,274642
721571,550273,249608,462065,303892
478166,739386,401291,778695,337350
402065,871595,802051,448887,767433
109254,252380,355128,991998,667485
255015,678870,422204,260441,441802
312213,465355,830850,893148,469725
456301,556801,566414,162751,439673
162870,744584,376895,745579,484073
965430,106697,995733,992181,278099
491679,981498,307799,960643,452198
895268,399910,477647,172386,457225
361901,165595,500789,861851,847771
746711,39442,727095,716542,553794
876390,426667,203487,207194,98576
628044,175935,741737,429566,358409
489672,623179,965914,174845,206199
322218,266427,27117,685160,931567
77452,763584,81395,170296,253922
70197,602181,415798,100395,881509
529920,386118,285972,862276,598512
561551,873078,251890,656738,137423
532628,307234,741236,736679,327394
173498,658942,847471,377173,659942
51867,727970,63583,151074,159167
50745,919844,184683,599472,366398
136419,250153,145252,55745,386390
188891,191297,897389,652230,47147
395018,697249,555804,871659,197257
366923,109619,124450,111624,877716
751221,42472,440458,162817,951260
747041,90270,714677,125117,655213
11786,233042,55746,948753,320824
521729,990300,299017,582543,283408
526495,239147,697202,176165,559262
230572,796662,14385,379163,700708
368230,537533,947345,253278,760888
482531,634997,685051,480454,106726
177716,214617,354019,60507,276845
380088,673649,592246,875154,969294
170159,124960,856094,568544,128718
124909,258160,385162,127669,345934
427440,490880,312756,700932,904108
776225,682328,405421,627124,223296
373137,414321,44519,89415,87808
666775,666104,476437,876811,823925
934571,207441,174803,586818,536262
797749,722747,733430,625312,647630
305331,861182,984678,86064,101711
790447,815909,519105,662839,823536
723639,454163,349379,205339,85752
617884,516978,124319,335720,38966
110246,201902,812860,374445,57571
935708,742193,182044,804036,120437
270503,386368,269422,643661,177025
834572,861073,164337,180591,944766
817199,324690,314062,203541,135981
149055,324210,115216,996184,356767
486158,350394,566535,261048,716614
647251,89168,771297,321793,597651
230562,43854,392776,739264,525608
756542,949239,957684,462799,742334
438743,481203,346277,748286,567952
590681,797593,571998,459595,891591
34952,49157,894375,269697,868726
945211,250189,495549,988390,103805
475906,268501,73035,392955,786378
195705,247950,357269,886077,26006
748609,296480,165511,189081,30591
994592,198047,512332,681380,880425
794052,53745,458647,432526,871326
672608,714385,658542,355460,591712
829713,683686,204954,60664,120106
310270,461078,111602,492226,255279
581677,412532,118166,884221,235586
301915,879267,508142,548636,318762
22756,647287,539930,601787,103115
67935,966507,731045,121203,451963
625038,214704,769934,624278,779277
206193,534497,848217,173427,442611
905537,679573,123339,759150,707711
516145,271052,589424,372667,158443
967762,522112,245167,169852,528928
641904,968545,804368,300973,107844
531994,469334,856521,143490,836857
99570,87766,567963,516783,938911
505912,979955,682426,549523,707863
543712,706873,905565,322703,269381
243583,765588,515303,694124,160749
381162,939731,984076,509625,429079
206924,895841,991256,915690,632230
453667,977756,444514,885862,371211
41448,173284,509423,492603,377570
169117,333367,420822,571533,855794
201531,932858,760906,784579,562053
665489,201366,566399,983835,396049
32213,863458,282155,442015,351280
841382,192984,198146,731862,877646
350212,520456,682450,269657,902731
111413,22892,132636,769443,520382
929682,370742,177204,670459,607319
904638,276446,738006,411563,436267
382389,297167,790082,896679,969061
959785,162636,975603,284646,499681
378886,96656,160980,876806,937374
297568,342284,514690,737402,521018
116572,185839,57369,585536,396137
335295,511554,999891,236498,992306
121215,965324,104997,486888,954031
16411,194274,175107,657146,127627
633009,253089,450914,947144,242826
267276,299826,931526,951058,937114
574580,747316,110432,468913,109376
764463,539510,914333,330115,159871
196259,717787,950813,347609,750542
962132,214733,458930,678747,379844
577057,134331,56437,788550,92080
479774,452564,832870,242615,987762
551453,254772,573357,513815,696934
542774,958633,343502,770191,401669
946963,674596,428710,555700,385772
570298,763970,91717,411797,446291
663227,690981,325970,217034,674659
12367,84254,684236,292422,389767
273828,558132,296092,355685,365663
161841,195137,789479,448404,688328
153689,294579,739339,226466,267927
538476,253278,908770,234905,605750
106542,138357,523166,660881,745809
923275,117151,625339,622906,184803
279995,341485,985884,486484,377117
373859,938360,497125,814467,850575
955816,721255,23510,995305,409141
553872,529774,256621,108705,230282
727400,518024,765190,215528,490621
496714,551216,528593,10134,209745
380169,953906,588342,980223,97245
404535,200172,825829,510031,530468
707883,270855,919467,519063,716369
616785,936163,390316,900796,380571
676822,544499,859306,84157,792118
488526,595681,432644,670797,825714
218500,774637,111717,837874,315521
380779,171859,784187,673948,350069
886471,465347,172981,577327,204060
730780,833569,324651,782094,67286
430042,279086,704381,546069,356522
373443,954489,526408,834735,869199
338432,258555,708612,291673,459450
482907,588879,427356,819544,609174
355839,694747,679635,620962,280129
714607,872769,974178,608139,95133
149283,521507,148184,823340,111914
684688,236923,459455,517244,798475
805704,653223,651894,57097,661585
931893,456597,93179,989240,914666
265565,137306,883505,857820,23641
46787,662573,777946,197742,907184
414811,181357,608990,570354,341554
336301,985859,54398,626088,723545
171714,122471,176541,831528,113224
96910,429531,297030,725082,175531
906972,47767,773265,37356,973770
346566,654022,943781,457142,269390
884677,903402,382474,798254,790567
497288,406597,394493,299665,799246
209643,14961,735805,409474,235415
855840,484953,537095,510953,250438
899929,723992,653516,712630,774290
470514,754544,416193,275293,570925
51570,877551,199765,550082,342246
933376,104034,856070,69642,307604
880355,37846,843647,443234,953521
149911,428188,822977,912149,867795
409404,234511,318739,30348,321790
419924,367152,764170,347528,512976
558608,579520,449334,567809,878580
713335,437508,935384,209379,223028
444596,950158,62170,465512,676550
833936,572052,677217,517048,107767
57554,253499,743568,131094,725230
329734,776795,95205,291711,843675
810195,718682,219347,302534,861065
909399,954210,819501,777417,967772
17772,931623,404055,29917,239726
932778,954128,899144,300224,166186
164791,442977,11164,131211,75583
293373,816936,411775,792055,973749
33789,349838,430641,317321,90308
733433,906586,876464,640166,747488
424039,131690,599601,536663,53014
470134,637281,660049,552740,246025
802878,814856,535673,359179,676904
698576,593063,300562,982338,402763
943105,661031,716971,223239,871625
103592,857316,696471,54651,854313
371205,99913,578313,690586,775439
855956,324088,987210,105565,832492
380717,14099,164571,779264,666340
736959,917810,329238,36089,23384
431646,999525,792203,947862,520343
136797,103212,604827,667908,102317
821915,920399,649830,699203,374393
605057,627036,134332,564978,392952
473620,133192,161763,604027,764278
690309,447601,627651,457184,417667
913699,765991,854019,172852,373890
77798,957986,509371,923991,472079
994980,746566,787514,727507,178037
911183,152167,392964,673903,782630
495574,450887,853754,967628,660767
887429,472177,466079,724258,763191
68929,397674,471684,306831,912998
105489,605030,300920,920131,57400
84571,617933,31078,286099,535854
311562,866834,223469,968442,145626
944846,48534,174333,754766,397340
269604,111421,724379,351879,770360
833780,745234,845115,724324,679092
699791,728327,618468,246710,274181
659638,486529,111535,601837,676971
897745,627255,56990,782692,623960
358806,236694,638591,494402,63001
311014,467870,290585,910865,977791
765135,145156,351409,201941,108610
603587,793658,922580,101528,276604
150800,104158,642044,785979,269358
715677,708206,880257,395171,478564
161907,616068,292119,203011,56127
171601,286422,773262,711933,342545
562861,402651,30245,467796,640433
141707,841763,378961,422444,445340
653584,466275,647348,308649,692119
999480,184275,725733,359834,226647
796183,950904,62472,329563,616692
616384,372459,599931,735095,505526
104645,985708,999728,124720,52263
230197,37188,54396,773817,343374
251341,571000,48851,516467,871431
228530,293346,737276,699845,938288
111104,439516,421947,481127,25938
812340,920043,885656,817173,734801
664935,517128,114646,150030,238021
307426,487311,70533,132127,882188
479318,89131,891481,599226,896867
814260,602861,485546,438424,388536
762046,946801,413041,42484,516595
954769,12519,323173,306095,280559
19653,516802,190428,675818,361234
385146,277348,493762,773889,960018
25848,412754,100557,949313,776543
296871,833763,951868,165773,22387
596697,56954,250237,875307,737265
524485,579959,458901,705063,490521
137186,464900,93836,842644,892384
996567,994913,869016,991651,670731
311997,51338,950429,746390,441826
363962,861457,493665,899831,562316
760930,959903,113293,202294,349412
776320,568779,211748,385231,880004
231975,281098,278686,474809,135867
813578,495985,834920,640983,846855
478748,203762,451859,280325,464809
653942,671485,81323,208161,662281
427646,449153,940790,250824,483313
373424,508668,572572,500105,63649
919269,437837,119170,554921,154796
197496,455907,684064,789746,431813
778829,76852,85460,822746,275234
744485,282493,520977,135705,504664
133167,810963,686475,793849,297825
848192,558655,231327,572316,54359
807772,207023,223407,947965,911645
157650,819303,170626,70715,965641
404069,148933,970433,955393,433546
635582,845294,727171,669325,625281
318264,819789,127338,300584,362393
805169,456664,212206,149676,185773
722540,629423,491368,929247,329729
573289,116471,170027,671233,271911
884555,585033,327688,339154,397166
132888,320568,535302,960926,321159
473824,846256,276714,999614,730108
548742,315079,48194,465430,704670
597864,755176,13366,456206,897778
62033,644326,262528,65107,185065
927212,474199,799606,735403,382329
623930,142407,415508,877051,791171
86881,754410,559055,181290,623333
382874,523487,326072,645001,92945
156298,184026,836151,569990,905516
33637,131196,902391,407902,518709
557965,602973,507286,935786,130422
541986,896111,238847,316900,40132
994788,460712,461333,478319,808169
420269,455557,400032,542626,684051
750949,431974,19586,387551,358724
252391,803857,153196,382070,568403
56094,686658,878770,738400,682685
895786,283129,52803,417412,867546
113022,886761,672594,938644,139129
778733,239063,671286,132060,899566
370116,839465,839537,71880,231841
832147,381177,819089,984560,869074
437206,382223,396268,429430,469298
69372,674981,92064,655817,319235
314011,484189,564083,68091,102799
301127,289809,417161,148591,804262
167986,630325,954309,655833,484251
565314,684601,54507,644023,839177
170579,595706,728636,926478,391328
102838,955086,25928,403637,178187
298357,350491,474438,250610,487945
292411,783173,518044,533818,183828
896609,768383,760214,773133,673440
623572,830316,241550,678284,973804
898469,238701,966356,757358,242904
918927,140655,59669,104421,629809
933040,761873,587130,743909,631599
737844,13324,488702,70055,222137
538680,934187,645065,164686,225647
369747,384753,684508,865903,567166
185452,923682,469366,812785,59833
686224,573033,444547,210289,445905
888839,587931,262188,642824,193636
634393,770929,393350,267450,42881
659425,777267,606608,239120,595061
481509,356011,443306,276786,279382
425218,505566,896075,457588,643225
998965,686520,488534,16814,558225
364431,26864,420094,102788,530109
854659,905170,195137,935376,609534
902088,203367,308767,665791,427870
492165,131018,648820,96113,34492
279646,19054,693020,641442,445434
547679,419498,437218,841344,440497
804276,609485,35999,768710,825594
666513,836540,364884,63583,844490
92173,343149,139885,604906,243495
180782,796331,867125,826419,31239
413564,890075,975878,117129,136066
150191,825137,923263,73932,840068
995188,577117,779829,693318,956091
106934,362848,314638,772605,977392
434094,813668,879432,529544,646250
961713,143774,494727,91253,623065
568350,834012,861019,805297,889694
939412,991034,54479,782580,429427
16738,507530,960317,893120,123782
61992,278410,921162,133695,143820
18199,957076,986911,573784,487872
182959,979194,383199,454779,839235
51255,375898,153841,674561,875711
316601,230061,661934,176079,133303
650804,640955,524002,744445,26475
578526,171264,892827,267184,770562
452290,268565,489250,584729,150165
369274,994825,23063,955257,112781
724569,984185,530297,503326,778600
793636,478867,53049,841371,257046
577464,92022,927643,703863,192696
652390,276829,886873,95338,990443
594617,763249,511713,749334,251646
950920,809809,519973,707204,802516
161424,549453,585089,722019,685596
901298,426231,826579,223776,236021
358951,426044,974993,545652,500633
162112,415999,231074,522158,250947
303241,762626,448686,698380,460956
767143,876874,575357,16903,112686
207039,991142,362130,316945,730057
298051,301838,261874,55872,813621
418921,310114,636648,277636,158520
138658,21999,377495,759616,771555
587244,727240,770469,457518,441425
57081,916911,75134,785549,530056
705530,486669,342055,719612,971058
497616,347355,465130,117784,326368
989103,307533,687265,748448,843734
562133,179601,928967,422341,558853
278570,151002,487651,10290,969835
238393,529814,293618,415148,766797
176087,587172,550266,113276,263985
64956,789813,271707,248286,911469
705245,539833,33783,432661,413153
594518,560459,883462,532317,759245
329382,361645,618501,616945,350076
72239,136166,319874,251777,343092
422281,303276,889157,214092,637631
69523,811791,990781,70608,26847
672630,177301,752096,831099,914308
510126,601364,254465,692920,998202
773656,441928,483566,387488,687563
432985,144199,110196,674695,317961
732583,300411,461998,154087,840677
295685,831026,14945,956082,817968
273428,229327,846985,560887,56103
291081,327950,927719,893656,914529
233838,697065,17369,50353,129842
27925,709969,535896,386269,276474
988303,980554,445531,636398,515276
784184,723995,780127,890584,20567
132554,784360,501046,978769,649871
978994,64157,102454,137615,951385
118101,704429,480276,61690,215663
186089,707912,311261,767605,694793
549641,191817,980718,555892,747408
351582,171450,623555,111452,200184
526873,719175,839387,938447,136130
480233,102374,677351,92304,30235
588657,418892,885785,33970,56896
364647,888291,850940,777404,772110
723052,452023,190421,779687,31097
946606,216048,583990,963857,579970
634212,54498,68417,492260,432232
349069,647327,882313,937992,31293
515527,903553,59000,450678,27558
676273,177596,216608,675805,893585
558558,638066,646350,541726,482830
281626,714024,38944,441032,461544
590186,333382,584737,48899,47452
13448,611998,659538,283883,122852
201527,142689,68208,65776,907547
475002,337035,373439,520322,426989
859783,445984,233088,797384,806900
892545,504289,226259,911203,598441
617664,433423,186532,183111,844327
635049,696550,394460,565308,162608
888563,815595,318646,36779,21291
100566,799283,970099,544324,327288
282525,616052,409101,654515,334278
311884,825803,864418,391692,386278
114739,499756,208537,163911,852701
842059,621284,858582,238380,607040
994079,341613,915289,424534,883010
80017,59446,187252,666451,501580
604700,211113,685361,993480,744936
884718,759677,866194,734082,129079
66843,116247,782313,953945,683264
113792,808808,861595,956416,517082
227474,567177,37328,548549,779641
381916,719041,862572,279061,955237
660701,747383,595624,454615,751560
851982,628252,484990,354552,532201
98487,20599,784116,731739,916534
276142,674167,117649,656706,48275
827951,454182,515329,687018,386997
781981,342894,482956,918033,724849
124335,104630,123605,616353,196858
386447,452344,67901,272755,717393
753209,849495,912748,987727,187860
507251,103808,963185,833301,554761
103016,43206,452840,287179,845148
24104,852194,269512,687800,135559
70883,368212,181534,821339,28496
521112,532794,457955,240671,704872
916239,713474,338092,292670,684890
796301,472207,306733,562687,890365
683667,358948,391429,352193,689592
697056,643367,970491,658962,668869
421166,632059,60983,132412,279713
319284,781628,302189,268640,281999
849605,390299,742077,246276,303773
349819,22401,458904,68814,934001
600405,209990,503601,166543,337325
264029,768710,234781,610257,264137
961221,735092,329090,379528,945407
555405,61709,299955,104493,220961
941829,21614,682158,629161,740351
939245,553282,363050,768020,324814
307647,444269,135091,970700,164717
946007,285644,190002,427415,407161
96498,858341,473716,83095,944382
497183,785688,310835,416202,933207
857042,829183,394139,778699,117267
438346,129931,642656,916291,867781
467677,318722,30674,196433,508191
190855,521300,593337,971862,950833
286236,676650,330741,520229,913448
152245,284656,631492,174942,223077
169576,281445,856289,463631,898127
384599,740925,171055,72139,207071
850080,325736,475138,811991,914809
90521,323852,998588,853186,921233
427208,567564,917473,481250,742671
177706,571498,555747,225413,927037
376483,810769,907237,343628,221675
603000,284138,658892,104955,45667
220384,287807,914797,193598,579204
345922,185497,105099,10426,580447
309567,633719,683953,224373,617063
430636,605783,935725,217279,630787
391756,697268,32517,377270,537315
556158,765658,497222,965056,274123
990332,774809,416385,491450,40474
697428,548636,462804,588627,606157
477603,576511,294665,354523,640075
373524,690623,889109,44637,781181
583621,905657,938805,359592,496123
958463,268872,416750,372232,781553
984750,428470,689078,743688,539723
646289,460712,873069,251882,670971
404788,858329,124734,591121,769571
863227,54443,362821,166163,92394
304656,335381,531681,780597,953619
200458,526452,101021,628236,872288
470716,755316,208774,774282,321880
242707,575207,407285,820240,766299
104047,934507,828412,281427,186697
337132,828379,293018,263401,995566
341834,149788,426171,451027,437229
672027,756737,95233,840050,508182
125014,931844,797598,974745,123478
385377,770979,652240,72484,547661
342128,176896,627243,965457,997008
576134,859618,182673,331352,138454
56724,901555,572255,508299,660234
192451,84307,467449,196780,368606
762449,219354,81766,42829,458391
438508,679402,888923,449340,840473
628554,756261,519865,130773,827205
781858,928221,949752,653191,738107
608393,172973,947039,295352,577142
321177,728594,29156,753957,706189
69725,522246,936660,103957,38402
756729,774769,837186,787780,162915
346167,464174,207063,306912,218987
713930,516576,619880,107727,339893
211282,986964,325147,105059,601206
317454,670161,972327,360986,621367
538233,517933,685238,118549,978907
865287,679288,335675,936944,181877
183920,496489,359200,936156,866092
175295,812595,511328,259121,745171
491782,262048,655694,638316,335717
679315,814330,234679,801544,289963
824267,238725,225044,323860,401561
348642,188366,313492,517066,269680
632406,762019,831565,543119,176146
987943,970302,868882,544684,541095
467828,306318,520345,790266,825040
242413,450691,984606,446234,754345
275388,536791,807176,804682,723211
371559,768428,925072,477372,603261
424227,113573,956229,417767,296967
766235,121129,554742,112515,564002
865938,572284,238649,997614,228948
123975,101762,959317,492886,175960
572103,148936,644235,743266,715976
772765,58786,537139,877449,426323
526219,356591,620431,112986,187291
168168,623112,316773,887159,163201
52216,187206,909423,629498,864870
675625,751259,356885,442178,890490
224738,382016,352681,299750,710255
948530,424864,735994,579521,442049
361738,453230,294350,779540,625880
783151,202201,251406,88905,979561
546704,729792,768688,151368,950350
395450,350291,586482,658619,750277
578200,779865,740251,556232,104021
141166,915133,190156,153009,783453
811987,417612,694363,216792,274099
89004,624964,968750,782904,424255
106840,174746,808377,601721,941192
229587,378632,816423,393259,995087
528369,567042,383835,14167,881412
94798,921162,596696,251360,231504
625464,491202,39600,40286,714603
796899,525177,899453,566621,426788
15302,287610,875594,430840,967438
159747,537347,45117,104136,974831
564109,546885,595141,661072,491364
710598,322315,335016,316924,295663
569176,312012,153293,812114,281319
825166,251370,873074,463594,768452
692352,387392,871048,797344,75488
273955,269154,238936,830974,855328
597058,100249,611257,957795,194345
718374,57140,531522,362577,326155
231719,444107,671132,674990,929038
549064,537922,340819,178368,118976
804348,73491,950989,402196,807600
908977,825384,375463,197275,150896
803437,224757,742295,303617,924555
863338,10772,227718,494155,608067
901117,440510,871360,424360,799558
93127,624209,201463,198661,630415
952680,258497,376761,905970,337502
892312,237392,448252,862064,524691
715350,523710,365140,972977,819542
128715,664193,152562,995859,181493
970430,923925,162494,420359,474227
471253,350830,859822,696670,633455
609227,927108,389411,809035,743047
564594,171301,339886,455204,847673
835841,853547,492903,281152,43213
849213,76074,340459,332174,496985
289538,381480,846150,974937,914771
123242,407152,628539,761704,22452
80580,836063,40197,401320,789161
75462,223682,972376,554321,816519
518411,276045,104481,678937,435789
675780,991119,92645,618568,168346
876747,389857,42343,55590,281075
20440,602106,194058,645152,307596
418995,995694,759814,930737,90101
571978,957982,78273,961654,420879
461761,310660,477680,122609,731150
58636,646474,494995,370703,22991
820255,132435,971218,534943,158110
868576,637035,205395,204951,801226
678392,13557,252425,264937,868639
64989,696297,249533,961997,74381
53101,974371,848460,612082,937906
615124,465893,977364,167219,167836
119010,630586,696555,960859,246658
680427,733750,568525,185231,789011
924088,765077,663733,177315,651837
77134,793959,311175,523425,241656
455374,84664,404164,11383,332441
969049,304595,199720,808002,686571
525960,204050,884050,286166,209251
800405,446582,476349,304882,213381
268144,783006,996223,895610,49101
508405,250159,384427,26653,743219
343299,995289,809256,478876,409074
709502,779608,155030,413671,987800
735063,409920,354448,870155,964031
655458,25537,656728,677371,311946
710695,685294,546158,798563,708268
413169,32794,300803,603979,677830
493454,717917,901617,611959,427255
735736,922606,735562,734930,229195
229720,14210,456008,928193,408453
594217,933586,503386,346925,45630
550782,159723,291713,967086,545291
758552,55394,334638,275800,888270
426513,318781,595171,398755,931324
370015,664375,456870,329350,212598
640454,610484,761040,601738,849838
122596,116385,477248,648475,21985
216554,471710,343200,869079,557583
321756,954049,387914,448030,709218
614942,660160,15609,269877,722135
695625,882359,845395,612606,431402
301794,113321,604405,147729,365774
366473,318628,341460,140521,391536
125566,777418,40104,944361,79853
585944,35119,998882,55611,671617
504129,193846,392316,605308,444967
78088,456035,107549,848947,406895
331144,850369,947663,57788,499931
477410,568997,764389,82977,756284
679308,202895,973360,834495,318066
743757,910545,252043,640076,552961
521510,414639,368294,476972,452420
684833,19432,392859,345651,104320
141290,924787,389839,286850,951933
273039,347926,60334,672581,902534
687338,202721,607015,915544,376682
15834,850888,816772,937900,862266
911858,605500,533063,553623,843478
47050,694195,356332,919660,980045
745871,404836,13535,154132,439752
439294,975512,384064,141684,178485
560253,86725,736248,915332,913149
678983,475085,887980,837533,425700
845445,440302,850510,457942,997283
916335,940789,343478,216335,648023
573408,481456,960715,812541,732298
357080,536152,754795,801152,604585
329959,611185,582573,448676,734694
97371,291184,836057,903949,439323
186663,257332,604757,12880,18530
197774,544501,126246,478729,759677
168627,391953,196448,502400,902460
90987,690239,869488,164292,213995
795195,864614,792821,883886,697183
739318,306618,956190,411035,554488
236611,663295,269223,372377,331916
108221,593814,680871,174229,571764
907559,558216,599703,325925,781347
399796,618425,571570,35925,932041
173315,580609,603776,429778,910967
884990,719103,527818,652161,183230
377208,500076,516073,700738,83119
618734,576830,510436,824495,131073
296197,457228,213473,222256,763450
79508,431091,300698,346995,479793
186607,599560,889808,405220,331726
513665,703233,848735,877091,787979
381252,394129,139295,98479,991503
908004,850743,908651,774915,748269
406766,582698,119054,924276,412845
420658,445930,688928,853619,35088
176687,482894,862960,231943,501950
273660,999876,927961,689828,869060
482780,784022,120366,130767,753308
566027,809923,851984,951899,168894
394419,766286,246102,327004,765197
389584,140666,859737,987283,912161
934906,118600,919174,448378,421897
901258,353375,876113,877744,965789
540309,858686,990751,942879,980626
328023,383134,619092,649895,706234
632669,961927,224740,418478,657671
551490,115728,74989,352195,749265
503294,28379,607186,289004,107209
962247,923402,930906,350799,25311
361982,676272,893589,448188,594645
596031,919671,754416,401570,155668
58268,164206,840084,947226,286183
888100,263243,475515,213738,876374
319301,268557,337604,583272,800257
505547,47857,316530,328692,860249
405448,529501,972652,23148,592294
420163,726492,318344,529157,770204
888026,241694,55137,849549,57385
492899,945113,58704,220275,697842
787977,594141,407548,608565,509226
664001,935989,873817,919495,82619
249533,965688,205056,693137,385135
937243,128367,223443,336315,869074
481175,953631,342903,156646,849336
820719,563138,138815,820401,900457
110650,397569,82810,825147,679281
997810,509232,697996,789535,826333
963606,146361,393537,434069,519031
26112,728766,179928,214301,988626
624359,774594,503842,16703,233368
601358,849440,156338,729510,627131
595725,859687,164629,547464,443264
51891,909192,460276,279789,831260
924317,36346,947111,359611,149231
665041,912119,723589,583233,339289
935535,159411,766967,817846,959830
84823,931225,669743,498946,918209
790170,799735,637622,55827,228090
932120,535321,130090,796601,57306
811049,495246,398128,596716,687562
465808,240735,257903,944046,356407
209175,768698,674885,27002,316415
708956,189582,944289,656491,867778
917816,361156,677908,579558,890531
124876,959835,570232,563081,236151
876186,772564,749769,143668,669044
842357,274753,153897,84423,585813
850974,601013,465863,705803,688759
414163,981186,571306,587985,997133
