OK,PK,LN,SK,DT
142724,198973,390025,56982,501905
673588,505862,988872,550032,627004
429409,640475,699729,169873,469936
612191,164760,829509,364975,597848
443682,584543,34369,82138,217303
523798,722406,429656,864720,626888
809560,298385,970332,619577,691145
244670,244593,283143,969313,196606
588575,901708,864571,922386,332371
856226,38298,135591,813039,485336
278534,837366,909107,390243,534916
921367,538807,215821,356126,557872
270179,731591,105395,876783,702631
647094,936315,605544,386412,93330
125728,894022,48043,435881,93646
743204,861476,954462,43317,258224
846560,115477,84619,604789,11625
896519,150304,713365,705475,370620
419460,504868,794314,16274,845019
717463,125106,60391,970116,636271
860890,307691,883166,724560,286433
287559,333964,577127,345290,496061
168672,644095,723540,186100,123586
301855,619286,225569,665182,658355
47220,921132,411526,902542,819447
178893,158067,181378,779507,167397
97168,525342,548020,638734,21879
486009,520848,436676,182225,210820
308592,564062,173153,108206,971407
376388,54515,72986,919886,712152
327272,795214,591501,717738,642358
198351,69568,166708,380699,948887
80126,995672,250651,633829,198476
647855,923090,817271,278976,80216
331870,743261,341035,172927,876030
133338,88491,940244,803301,197199
257626,19725,541752,493551,359249
563242,954764,158196,667096,973850
463959,416395,407046,352747,159776
971186,197992,384448,739247,693161
861105,821434,974079,519106,164563
615012,262774,126714,37017,639853
849418,328179,226835,476776,128506
49807,691579,52297,153527,862096
331552,26537,209783,425899,178667
594767,95289,248570,282100,765552
823884,523564,74136,721573,55518
961143,953822,497032,967154,101608
44167,448711,723485,82679,728022
918926,363916,333805,586211,854146
662131,288647,448236,199715,324190
326693,795503,350170,203738,553564
906951,735249,746780,996330,529548
454040,170986,993778,912550,369794
223196,294821,291170,983744,481790
161839,17150,825703,347972,634348
651619,905588,454635,923060,69048
251479,416911,286130,356100,482328
385363,696209,140323,18124,575030
595191,717827,95820,840054,955973
588110,541197,979350,17355,430895
528743,786425,312297,276924,922039
789074,107829,243092,194020,477877
873683,734934,829119,201795,35732
77958,99345,626340,687719,115985
927977,722654,586039,427775,738284
83336,970916,155126,661104,937100
290700,291888,122762,104546,446083
184203,202119,909797,765945,172187
783109,270962,271116,582757,330582
567097,27928,102146,715577,90481
367250,610510,76751,867312,864117
975123,287716,501701,700289,855990
409033,477668,993284,406193,852237
620892,855170,989506,864604,876747
250991,929743,805336,586209,346249
394262,650108,493448,483808,977813
122257,103494,905465,120308,870630
944011,806321,574324,48617,720423
853622,359719,820401,666674,913266
462107,164586,298069,345917,19971
495918,298238,604455,179821,690547
815586,481362,925779,26916,733097
92401,79698,86654,752470,33317
270308,644878,262124,562958,84129
118437,758423,241180,766912,839691
379814,956487,816170,231311,145445
878057,990378,560286,850501,688590
819239,512151,236895,735587,86668
167623,541941,732302,633579,397087
596227,566631,522052,53374,945421
65156,104233,221427,311587,181772
179098,847543,625851,597666,764872
443106,287907,21554,796861,593244
95920,788210,723490,989704,948616
506834,668359,767286,528768,845652
119119,898125,227298,204606,225764
898829,47550,893773,791293,791381
497904,502401,393792,291389,785849
202971,786544,721742,664279,651432
255554,170022,67079,62550,606523
460746,936723,576251,601712,338787
908251,358088,448998,293247,765321
470994,316211,63740,109602,247719
602259,329910,742680,451239,53980
197932,647491,935025,928029,758803
728089,882506,12971,806686,902475
851001,775883,340895,361973,25798
30288,779830,49181,850825,540182
204570,259871,401662,935576,953203
546538,96905,530908,721348,923660
536570,532798,464825,147671,523972
734849,501096,154123,73620,464120
634877,310773,648797,633886,239395
95587,271451,342883,525194,703203
21068,795691,205031,84516,967190
726749,176902,199685,19671,897350
337843,102997,33067,572021,500865
562723,667022,912552,188180,78204
713324,38277,985029,237048,788751
291452,449078,778173,677465,337242
422489,271993,413647,928446,590499
763018,798274,458525,344591,261912
442546,867854,237408,401927,552291
961006,91171,862929,705057,264379
461279,235464,720451,922604,812930
348741,666582,82844,751606,690676
812851,660129,632964,161270,800166
144743,345891,24603,509835,383113
91698,185536,781508,617368,472944
188825,18283,838802,758357,577665
997457,95870,329275,406571,965510
792233,462696,223511,463716,234777
399068,178263,983029,670735,351110
115535,79848,703737,69210,352220
204500,992901,542926,423617,305223
148439,498562,254545,683534,527839
717047,325519,857015,765006,764648
202037,624680,231685,648807,384435
240950,346142,221905,808170,315832
474238,156901,911197,325590,270020
990089,884186,570008,334639,885559
733720,182526,358431,96286,929590
835757,654683,823608,534450,994909
653492,483237,785515,992360,24753
453228,668789,410316,314689,898069
788045,373856,742969,569383,282723
955162,300652,342757,186480,146741
355548,425313,89140,734712,756102
549249,323630,464738,914222,659751
621152,713826,41994,852729,343896
570672,831929,885838,749988,90837
417274,382039,75004,726618,20248
441923,973171,511635,692193,562599
948681,743861,701147,148251,407504
596424,703659,720086,236859,498448
43326,261299,73706,624334,108785
93071,113872,305130,224959,570533
162226,832984,26492,299091,555952
793287,899692,37188,628782,869698
629107,498156,748473,745644,297812
644610,866448,148973,463468,870027
313145,686316,39163,379122,92650
350439,451400,492297,166714,393753
783301,754637,968316,943891,998863
309438,826712,20008,413562,161704
715877,633414,531381,373688,389309
365876,650320,85951,751111,782302
697787,497377,322850,559779,167567
11315,998204,694396,299982,915233
670411,985678,803335,808593,473037
101802,717668,62221,993423,518792
581783,722481,90265,44083,371408
909795,958944,597879,397507,643207
926442,501464,275148,117357,728438
496036,677257,698950,600784,978326
198172,500799,875252,905911,10519
166262,514196,47411,771083,825642
968122,953367,363679,363961,752776
883226,246582,259080,622898,975128
964822,556967,186112,301702,426916
619051,408628,413852,335857,821364
715356,778625,35957,765316,125419
439003,311812,522597,846428,451204
609384,392196,659027,703523,541553
109032,343699,363620,344738,255075
44911,895889,69339,350157,366815
272581,784153,793719,196225,962460
955988,353330,752121,371854,932155
633379,35045,525045,243190,999928
468759,116253,165433,978034,862348
358380,641026,339574,434916,362620
973196,750930,305578,690785,985127
269952,525660,212563,146506,539302
188288,923988,167218,740580,831465
627862,629763,96359,355584,810052
67142,54516,518112,737439,467259
830495,507590,78968,965842,949922
100907,183220,871942,698714,935116
480621,662349,651037,944210,667460
989428,657779,151125,146289,335214
522819,468088,385790,757706,322244
454655,818319,909525,483264,539129
168218,788763,33540,181111,241482
110968,199264,495018,100391,345077
524012,933397,375944,289665,164298
547705,360271,952320,780792,152487
357578,889910,570706,220651,391166
373744,803281,140650,840491,41898
780903,707680,525522,115508,574371
673310,767341,520415,56721,166161
543650,484681,817957,690540,793787
817214,185067,365240,946561,435287
780393,86605,174408,930863,64974
796722,745417,610486,251471,705930
300470,12689,240029,920447,824569
904471,196144,281700,538117,72346
268323,795323,462125,228960,659731
241435,421343,884679,855510,947350
70177,879236,957644,706423,747026
93213,385763,300695,394320,664422
213775,647503,80097,576958,181418
713010,175268,826566,173730,739893
985969,801482,646035,875138,614155
358108,84110,970922,617089,623853
912933,982214,74906,530664,595935
576584,636585,207631,121351,40273
922431,945738,35528,627168,927321
508774,789047,527977,41377,903675
764359,355510,826326,454265,23203
909950,922050,494198,938087,679679
663940,142247,42179,676229,605662
903795,276876,670952,841990,390887
337262,642248,899979,57170,944151
929177,429572,619964,182233,212137
507604,410570,351599,34914,700043
74561,822628,15079,925559,685370
621085,905824,303711,764286,255173
980927,384537,915696,699747,634987
692140,922931,514176,621173,273340
841430,785765,887951,920461,633149
77488,460608,248631,262448,82079
278867,717060,954352,591935,90607
47684,731367,476779,385303,278267
216324,558609,406705,424100,280639
397356,155653,429717,557708,192888
207549,763444,568034,772712,440130
529897,573875,660833,487813,53987
461112,917561,703669,685116,604655
313567,674604,13700,133003,959229
54759,265425,238352,574628,474716
406388,457941,965379,423611,285465
221498,982799,582199,382823,597043
482935,362943,633054,370553,518353
342899,216212,444639,350742,109073
224419,840036,462020,159824,82880
146815,383396,391020,416142,907856
880204,908474,407757,859552,407500
469541,596453,158607,227129,652185
28512,27761,734152,666726,93409
342076,241831,378753,403766,884717
655569,824865,709211,611869,837124
958336,24394,372513,724487,332408
135820,913839,48373,159073,651430
724280,13183,489495,36095,824516
911361,992664,433605,943571,314965
146244,19392,662567,701513,493635
51459,461648,559461,956941,344418
881616,596008,738917,82016,387755
450826,773167,911570,765662,463100
605441,500650,482842,366549,938695
576151,585085,174108,538016,918982
951476,572710,534686,408336,50218
908605,290177,358262,283841,214823
701113,359633,888759,407755,272590
927652,737418,360345,976632,475647
26480,840076,777409,467776,683584
55797,216860,298260,710785,308712
784698,288995,596751,866457,107078
641772,739763,171503,508819,17058
951990,905938,834519,747021,759445
211044,868546,914562,888345,606557
43677,416431,862388,348485,386655
870088,483281,325147,675999,244730
502795,868764,459728,272161,270668
635334,142021,773790,233893,932088
116699,314015,365196,367648,273036
744570,295935,725590,168098,276311
477941,741489,864270,208595,839345
305075,859989,195982,709988,733003
366402,975385,79445,407990,451325
506058,54763,554968,470999,329077
116282,154642,506016,495341,726471
813701,548824,698307,631479,39577
353229,105082,878935,350144,382686
729976,205086,243086,560859,692462
980771,21725,801675,940219,806987
192011,875134,760411,161557,97904
694260,85031,24589,433574,423964
28426,802151,426779,389238,235102
500482,653093,93356,909070,202295
278835,110608,815356,241959,286344
759212,954529,77136,719362,128445
283180,896556,529357,196919,295406
999688,342733,877473,472422,303532
813384,783704,763215,63627,885374
723601,198518,393083,848436,874636
572313,672713,748466,754342,26441
950452,459169,732888,303398,42900
598424,272255,537390,98592,590101
884020,488506,69356,531193,312998
470397,703075,167893,694431,580625
715644,85999,807392,605169,755180
136425,835775,750887,612024,374527
296895,60707,772704,51466,644446
348533,975829,249092,580277,272616
261900,819573,577102,353157,415762
730282,164664,372265,726391,39932
865799,333835,688797,938138,127464
227483,666421,57727,630595,603040
422673,769777,784984,617886,839441
737609,484118,429416,63630,943221
57750,719688,357635,76734,701381
270487,789285,819881,785461,691652
980882,187241,808584,756046,739714
526202,114071,956808,803395,370160
870165,111809,30149,920057,977801
948625,746629,245068,751262,581919
147732,853135,213899,692912,143976
397966,613779,606163,882467,13163
599352,824304,400496,872109,300484
21414,880932,632409,17240,516661
950755,674006,578046,927681,656446
35581,761757,573712,340779,564560
470503,802532,408938,55492,541715
903536,119234,784777,234279,958163
119956,228347,800518,66026,464416
319946,33739,288990,127068,629396
803430,766856,702524,232944,392205
405108,178417,378994,350106,451173
838913,549877,516979,788745,575135
182202,179833,964033,605867,828620
455243,549113,87169,344518,468947
998779,912242,297652,74439,40023
209046,109912,860277,97020,409659
930276,179981,847294,610571,475773
345587,697383,738825,165901,332304
840803,235197,792636,871337,188782
96418,256120,301169,956147,253993
729806,95635,194975,967260,761908
238685,720461,129423,526358,97247
273680,500492,532285,482882,791102
598667,961579,408302,97213,542270
478230,899225,367881,140652,218645
275495,725478,560627,361811,334331
525120,284783,123021,920375,771133
334765,291905,832756,477033,769424
138895,982678,850938,79741,869446
432776,95074,843921,832419,361362
667896,49099,223912,974701,773332
969385,854322,781263,705152,737104
444282,438146,33254,963400,434241
815066,444306,709229,584109,764320
803194,34641,864793,878076,249283
622687,324741,518614,923976,832952
511473,993070,41649,642509,725174
251765,517454,76130,543276,393330
750246,426270,673407,900503,532820
730895,74227,865387,825254,389453
463451,500733,827663,194092,659554
924364,516329,297412,402008,381608
750883,792961,705504,954216,662299
671905,888993,789405,213921,663980
182133,550884,591485,268834,748141
321140,31519,292952,704948,606022
112026,194525,757620,338016,358094
14208,345877,66313,703936,805357
667200,883205,468915,204160,889633
514850,599473,703222,512114,862035
333459,933187,106296,330703,629142
273485,362276,612682,763013,824235
743149,519285,556181,897464,838674
699714,205708,692199,191011,276686
355370,230916,970503,199577,501385
693562,451335,230062,383548,893252
466667,509136,683884,46300,645944
894135,933790,404827,455946,247585
236298,628320,900719,29296,728998
636420,258850,884850,568552,317157
277483,619347,187150,33352,109523
857419,862005,937841,252915,204609
27850,416846,331751,315316,951129
66260,936273,598605,666455,157829
959190,609073,978936,429558,110192
535952,252227,459398,660896,93517
195771,976039,274531,847035,519945
192788,297733,208024,79201,443896
206071,789278,146758,411889,822043
81300,812393,210481,109337,837079
881774,298550,198514,996560,623443
762674,349085,836626,770336,218062
819170,288145,61100,967521,81265
656901,906182,898994,384392,812799
360998,466000,698971,850251,636486
802080,807638,227827,499710,570785
883853,19184,276095,544354,731240
724613,378714,123009,155941,917376
873825,287590,682009,437269,714338
721984,981326,731942,537167,385500
941904,287136,12674,772500,842186
567909,235496,509880,637822,583177
232714,610696,606050,199747,695320
500691,913360,929007,383338,732584
170259,20531,781249,299569,305252
996667,440947,232933,866406,177881
254715,523097,598677,506053,157303
459114,572244,827595,419706,893278
660728,606153,18932,190841,206448
652139,639984,152957,987171,124485
263560,113661,878669,95891,998899
552060,178641,85167,572146,777756
763040,539882,870669,799324,673379
202894,708304,477941,990400,520724
933834,328475,152194,589329,525371
122233,473753,815949,475924,225545
209886,89685,944705,143396,808459
643197,483999,156784,646530,627838
176190,356165,258608,916869,398926
664516,960991,334220,537864,142693
217170,767924,75482,319236,377319
338634,148299,902688,683244,167245
522270,272439,716419,758786,478851
509823,226274,725173,526698,352042
348356,25004,131575,697910,284736
871683,233423,507469,428828,463372
252998,613359,817612,549637,883531
64944,183244,684979,649240,670474
223026,384576,675970,358337,590986
587467,565700,477143,89074,479716
412447,836848,167568,102267,871456
798108,48125,274194,283182,164902
627683,173122,335749,788586,873315
106299,570711,925230,787247,512507
235906,102634,300066,143473,294595
452188,41247,413210,935876,728502
662025,990914,562818,802203,464514
544655,738609,123007,739809,432951
431320,792895,255758,429781,692282
558830,501034,455459,795689,305359
269295,513871,878086,131744,554347
842704,236705,639023,206754,915826
596844,11177,581623,981676,386346
79509,333932,91156,903393,349443
69357,426591,967347,466867,678605
676484,677218,946149,865019,645428
472641,470333,713329,91356,47344
338247,759825,967138,528791,905963
624766,169650,717807,727603,324439
108410,346656,677230,718147,372605
610397,156395,534473,667363,133531
997752,167654,624452,912766,578246
137159,202397,423579,21912,848076
89170,970771,888138,108486,725093
642847,161252,217249,26491,430943
698184,904792,344188,299214,228262
105993,683679,740232,549742,415761
381255,422131,226730,53779,330242
711482,989576,411782,158542,665706
317669,572302,696297,832218,702193
923117,959083,831268,771945,76252
571504,886051,968147,580778,142618
799090,459592,609205,482064,998543
159602,957359,126255,356218,654188
332053,847997,521810,260910,841063
677417,82672,850195,492110,489226
880248,589610,575486,705957,256487
208947,984472,789807,103844,533412
39725,985278,521823,625669,251425
202295,976859,12383,814393,904067
843519,188926,16536,687975,85841
776825,515366,626868,133872,822302
840597,284410,243565,863855,479583
457718,751466,945100,32664,830312
864368,39111,531610,24712,302808
466199,81458,701757,539344,287349
568622,940578,763655,570381,182174
669924,480021,700203,479142,245958
171156,21936,131912,672233,978630
346831,82191,741245,482952,835138
98804,301508,419473,339060,119788
205848,680980,449598,254848,571980
514906,702558,403026,36859,983389
862124,30822,755919,872252,221082
565705,88880,504039,734956,419481
721255,779193,664258,978905,552947
841653,999773,349627,857229,680340
433515,409849,992540,700734,30883
808521,771234,657342,590501,837986
563228,648945,308895,835671,605360
708405,278612,248412,451398,249006
775284,548026,863611,755508,326576
498286,441682,301809,990830,782284
613172,131160,508405,156687,396099
635639,554180,715281,884448,710658
989787,843764,693362,908924,137731
759957,903287,432697,297741,890988
881228,154726,915019,842770,97857
292034,290681,735113,212469,963336
111762,130485,821070,309176,614895
841932,739824,13242,429994,643053
390340,232011,402717,687994,536342
512428,144115,244147,91513,291414
166992,478398,224587,92329,659293
499578,60286,745812,889817,467800
786759,647890,652668,652737,153305
997380,403491,992476,223975,49061
42410,825499,686466,936283,689674
851103,244953,731957,184358,327246
119834,446731,676691,167027,383704
747139,994574,765105,698428,373485
51006,18526,235522,65063,256058
255831,574771,442359,916398,919481
67273,173452,386602,257711,966354
862077,996877,449777,467178,201471
645770,941548,779912,491734,967037
251946,887440,972693,926386,757394
209257,124486,841955,913134,888679
506979,831676,257978,567221,98194
768805,770395,398082,739664,461948
667170,675297,486043,546905,55530
208371,583205,995529,157715,61427
509872,188752,657535,511665,93718
946425,348441,965010,288792,341552
780252,837609,880311,607901,365687
257367,577232,791883,830220,982209
756651,247290,728843,918212,348767
721397,830344,417170,995209,448820
813378,656359,527597,837397,460476
94409,592612,463719,542938,130035
144993,604826,979219,712829,20983
542273,380329,572685,651244,589564
548260,373910,742168,232056,177524
312012,171081,50360,71011,127951
437834,371893,919600,286492,659940
53031,914694,683669,439995,736736
857177,681551,603012,693919,386624
264465,762757,806014,860046,121968
521358,942694,12013,844104,901201
975807,768575,476478,543612,474250
875837,538182,277053,800807,293717
409726,995271,337918,102190,160692
306610,264657,483413,166715,495364
889468,72310,933253,608870,867727
882512,865616,690818,688268,552259
522978,442969,270820,134397,521399
648690,190946,436946,778434,941070
523782,405382,620278,146473,85064
523337,549677,589087,667689,796931
622862,899709,199788,323221,977882
611290,645482,800615,954666,876757
540287,169494,662506,785820,732430
425735,392199,55966,863344,763905
767243,560376,763043,556880,867458
58161,755384,258594,920952,585515
70136,425286,406871,410262,128677
617069,648104,90860,154824,902801
388994,653965,202577,846773,671980
932150,786437,864230,874813,303840
756929,510914,116200,883892,998470
78488,721965,830289,940709,493656
54105,505492,185998,191897,598669
407636,910049,967417,379439,743171
107187,45939,10234,642407,735965
54231,952899,799771,490304,499250
869387,682047,242564,935541,228227
862428,241150,651039,517240,929726
192130,415153,495561,547215,613479
258255,782190,291227,304912,868993
526984,736532,321888,743639,420770
186870,700299,429783,482823,472944
385897,237637,734097,768325,506379
463528,598874,15631,62460,597579
719132,547467,245747,437845,261802
294510,37219,293815,49947,403201
973447,429084,736149,560893,491259
950112,193618,880486,18087,500648
164184,868104,787779,285763,226109
835352,948395,338537,264029,962402
238390,48119,524632,322907,513875
993246,533176,275751,701726,125519
24074,893657,677637,557823,523062
843877,703598,767824,318136,230252
682747,903627,392894,857787,759787
773156,198256,539303,199370,765573
452316,614976,500567,350525,444130
147783,468289,380613,87633,687127
881117,689928,801301,760147,683128
842363,231282,193773,197862,97514
714214,122495,248217,137953,766393
916209,49934,727636,762177,822964
211591,97168,809889,630975,686415
351708,761460,864313,268062,470534
346053,274443,878929,996956,439345
653354,512999,282067,362956,312171
371225,479427,778355,669873,242806
810493,900538,672186,55331,566476
294572,502239,323494,163391,325300
197627,96159,329427,459276,428257
976999,971076,551644,64085,262213
562992,805100,60567,70367,870964
348260,729296,828328,578286,897617
687099,630304,806610,385467,13998
486188,859392,371863,460307,787920
734351,512621,726342,992993,922002
967952,522138,802959,855585,660991
845711,759345,88298,667935,795486
689822,961337,719163,822144,702936
293268,102082,784228,158126,302920
836313,606985,733061,231851,491677
322334,964783,965246,757541,888890
837441,483156,451951,142641,979404
364139,272850,987931,299350,798161
198311,989241,92148,682812,314373
262871,936194,625630,840801,810468
547056,331121,797264,60541,733174
376236,579634,703868,921072,475100
657412,320609,698568,121794,997927
256080,592346,67328,947240,842882
104483,319471,157182,750802,125046
376047,607667,395229,223232,88792
543483,443518,67587,767019,205568
208304,327649,27162,711593,623016
431506,765880,924922,380305,594148
73066,882845,543229,314677,698693
567606,119170,644226,434390,808579
457322,586436,844175,192564,428051
673555,922681,972187,290716,437564
526220,158735,313591,56310,538695
405909,608732,851338,193090,393296
672390,361789,526597,143321,322281
528231,727402,198574,498513,986793
564761,449666,454460,547190,599257
835350,357080,748870,172076,419660
927836,500161,713888,696419,133105
145945,964705,503908,65004,709659
771986,470375,133357,648333,842089
198785,86074,446990,839347,34944
852008,183418,380820,430000,336443
460156,216104,152023,502930,174017
843393,327567,218361,803411,10587
46654,904803,430682,866758,332644
893983,141897,898580,936921,945464
856936,984774,944136,402399,338538
684210,561636,676179,598196,914275
128757,685742,833668,25415,528177
248199,608379,451572,110954,849069
639564,301290,434889,492749,658543
434479,204043,616953,727511,367213
211326,742331,483344,698301,516425
289303,957219,995119,129383,796829
853369,892700,822515,189728,808831
681348,34775,848393,909246,707328
69309,827966,169558,74804,600444
456691,667498,75076,47824,587544
379958,582197,240784,998592,121150
564321,473267,29640,844296,613677
395126,834657,501465,14826,478355
197695,366725,487144,241176,272985
462641,668107,433481,290252,243323
934942,291500,608763,322669,94815
673519,877443,393077,59866,574549
199344,276288,802730,675329,739228
771699,706729,425508,474698,518250
295709,801795,906893,488022,748077
610363,728551,551050,758056,811985
493935,203192,797980,588330,218422
887484,899310,175526,745487,879006
336258,114568,982386,582805,496965
169060,612406,409018,354419,379466
306709,295129,747609,366329,518091
467865,830360,808034,43270,783291
411665,961078,342138,754450,278360
223452,705908,385314,993158,610267
311520,741823,749601,739558,429210
405664,421440,303479,493271,35644
746596,667705,672757,199900,177250
119188,725988,107746,960205,615897
154757,994948,758566,151914,463790
184480,840297,499100,564200,371411
304949,88719,823805,536561,868508
329054,996400,101361,790293,695820
898646,599158,219264,69125,446096
834663,970633,164975,425958,560175
607275,202018,261094,950951,421268
112097,527032,853670,642006,11180
591702,259448,543235,269194,218093
824246,488380,262429,799838,327921
398716,234154,883374,497953,131705
202348,757305,51373,622892,178477
521282,620372,736109,19503,178205
848492,565758,185814,810317,658235
613065,440032,497296,302758,276058
66372,159207,286779,346647,180974
970899,161995,546591,493936,233051
563620,211390,390220,394039,707527
873312,796394,227611,966583,471801
891515,277650,620799,293329,670479
847761,362295,555496,317270,287212
344017,184732,253826,903839,969997
162758,705029,198741,360455,982646
155694,434780,129083,689838,870693
930760,47043,489039,190610,224488
852562,599020,436826,762422,346208
849606,774383,706898,911284,336900
560797,627468,323015,197968,961144
184896,322379,361718,418097,378575
694525,442483,200769,129472,316019
300569,616964,524327,267477,48056
906273,196072,347657,554383,434149
360800,765422,993813,916908,209145
212415,747781,395142,837534,351424
836786,925332,546181,411566,611795
319623,877338,661229,551041,406513
184047,14864,805053,417091,821270
533209,317033,403827,93404,869064
995962,716972,285179,579203,153429
213327,583923,265688,213923,918632
885920,970104,944260,545445,168323
385270,111576,572134,672675,487983
802685,159494,398648,673249,518143
999620,292548,145548,981314,39747
459436,52742,592688,980292,730034
805245,429316,546867,720943,857377
278504,219319,557096,901832,651741
808357,709981,308752,481139,947495
593381,393913,517831,349978,808050
655268,891211,482486,904081,221648
408375,968374,797770,365860,273339
550196,325002,813020,19802,609998
792646,854486,302291,717358,128964
630993,609142,168853,755378,938400
872687,699944,685281,543616,479080
197506,716715,436552,36771,654193
234497,937736,218771,364385,735598
907622,374074,484683,59829,731281
653424,531115,272867,891372,281878
21376,645667,520755,954538,644515
427512,667729,344085,461801,148069
826424,936559,596480,276805,265010
321350,539664,599021,161230,337832
407288,634529,27208,909322,484886
523191,959282,261267,133954,729695
993793,652801,957750,156626,471681
590638,380672,917721,697687,813476
230737,815646,232800,748960,595966
801587,123342,428089,891228,638264
664085,504838,514372,34060,332124
856779,120268,530899,916802,810538
821370,76583,525974,805989,672937
979803,783459,582751,234730,713128
732586,113116,117442,567924,474953
